2.2566,1.9205,1.2936,1.2364,1.4905,0.95673,0.87023,1
3.0137,1.5853,0.98139,1.172,0.83596,0.95058,0.81062,1
1.0378,0.76887,0.94032,1.4117,0.79144,0.97776,0.83475,0
1.8102,1.6041,1.1555,1.0973,1.0877,1.2943,1.6259,1
2.3801,3.8533,1.5317,1.76,1.1668,0.87945,0.77862,1
1.0311,2.3217,0.89156,1.0355,0.84291,0.98191,0.85543,1
1.2191,1.0619,0.94452,1.2431,1.0552,1.0045,1.1251,0
1.1353,0.95641,2.861,1.1294,1.111,0.99456,1.5339,1
0.86356,0.91255,1.1995,1.145,1.0201,1.026,1.1121,0
1.6143,1.6028,1.0239,1.8509,1.1186,0.80815,1.4806,1
1.5719,1.7642,1.0388,1.5545,0.90059,0.85958,1.0552,1
0.99815,1.2208,1.2567,1.022,1.143,1.0165,1.3256,1
1.1429,0.75056,0.82899,0.82474,0.9171,0.75522,1.393,0
1.7912,2.3677,0.92636,1.0477,0.91439,1.2419,1.0768,1
2.9449,2.009,0.92328,1.2858,2.0149,1.0027,0.8199,1
3.7289,1.1192,1.6593,0.81088,0.9756,1.0014,1.1386,1
6.577,2.3904,2.5966,2.149,0.95394,1.0423,0.94982,1
2.8835,2.5258,1.0799,1.0184,1.6735,0.6584,0.85453,1
0.99422,0.86522,1.5537,1.1101,1.0854,1.0473,1.049,0
3.8688,2.1005,1.1724,1.0019,2.9113,0.99361,0.93757,1
0.75502,0.88449,0.70788,1.0203,1.0027,0.93717,1.1945,0
0.92393,0.8117,0.80001,1.069,1.0659,0.91431,1.2601,0
3.2611,1.0109,1.3232,0.9318,0.77999,2.1765,0.95667,1
1.9083,1.6384,1.7108,1.0331,1.6043,0.92288,1.4163,1
2.0575,0.97503,1.7896,1.1776,1.995,0.92343,0.85241,1
1.1254,1.7877,1.1446,1.4729,1.2147,0.93972,1.5157,1
1.0624,1.0613,1.2138,0.83329,0.69561,1.0239,1.0133,0
1.2206,1.0099,1.1897,0.96784,0.78254,0.91198,0.85682,0
0.69558,0.79803,0.98162,0.91716,1.0646,1.4567,1.1799,0
1.1171,0.77936,0.9806,1.0293,1.6455,0.88466,1.611,0
1.1512,0.81987,1.3027,0.98871,0.89455,1.1598,0.80175,0
1.9848,0.62708,1.7883,0.90148,0.95488,1.0158,0.90866,1
0.96527,1.0891,0.8553,0.97551,0.78439,0.75732,1.0089,0
0.8348,1.3139,1.154,1.007,1.2793,0.9025,1.0186,0
1.0792,1.0057,0.93785,1.1301,0.99833,1.0581,0.98354,0
0.99694,0.96209,0.78813,0.68923,0.81454,1.2113,1.1471,0
1.0697,0.66694,0.89915,0.75155,0.86119,0.87102,1.1638,0
1.0587,0.8978,1.1346,1.3102,0.71426,0.90801,1.4515,0
1.8976,1.6362,1.0597,1.2428,1.0418,1.3833,0.86754,1
3.5816,1.6713,0.91416,1.0674,1.2317,1.0241,0.85455,1
0.83713,1.3325,1.1379,1.4717,0.83139,1.1525,1.0259,1
5.4565,1.1809,1.2706,1.8071,1.6739,1.8607,1.1073,1
0.94883,0.91989,1.0899,0.84593,1.0433,1.0134,1.0656,0
3.0969,1.8597,1.6466,0.93281,0.96408,1.1197,1.2428,1
0.69555,1.3027,1.3244,1.3301,1.3379,0.78746,0.98772,0
1.281,0.9206,1.31,1.3487,1.0483,1.0609,1.0731,0
1.0488,0.97074,1.071,1.0993,0.90484,0.88475,0.78631,0
0.97702,1.0326,0.87152,1.1974,0.88263,1.2607,1.0111,0
0.90243,0.83725,0.87726,0.71556,0.62316,1.1231,1.3118,0
3.5361,1.0769,0.91305,1.6517,1.5347,1.508,0.83805,1
1.1002,1.0692,0.99658,0.76563,1.0298,1.032,0.75443,0
1.7962,1.0067,1.5178,0.90905,1.2065,1.4148,1.2721,1
2.1695,3.7936,1.4256,1.534,1.2511,1.5497,1.0097,1
1.8667,1.6668,1.572,1.2124,1.062,0.93043,1.1628,1
1.2158,1.5395,1.1565,0.96714,0.85289,1.2476,0.99506,1
1.0562,1.2805,1.119,0.84361,0.96387,0.99515,0.81027,0
1.2875,1.0786,1.4141,0.99361,1.2722,1.5008,1.2677,1
0.86417,1.137,1.1678,1.0178,1.0834,0.87383,1.408,0
2.8195,1.8118,1.6622,0.70919,1.0768,1.0754,0.76941,1
0.58341,0.72985,0.92752,0.75395,0.65616,0.96814,1.0208,0
5.0821,1.376,1.3776,1.2021,1.244,0.89134,0.94222,1
1.2105,1.08,1.2924,0.79948,0.90951,1.1351,1.3021,0
1.4262,3.9515,1.8914,0.76872,1.3318,1.3109,0.90647,1
3.5574,1.0231,2.4554,1.0882,0.83317,1.0624,0.96259,1
1.4577,0.91614,0.94914,0.61183,1.2262,1.1413,0.8853,0
1.4636,1.5845,1.1894,1.0833,1.1851,1.2471,0.9859,1
1.4929,1.4352,1.5631,0.98583,0.72959,0.96849,0.76952,1
2.9893,2.1919,1.4467,1.3069,1.0941,0.84862,0.91265,1
0.71077,0.90737,1.0666,0.92191,1.1491,1.1124,1.17,0
0.93233,1.2345,1.2226,1.5129,1.3076,1.1491,1.3334,1
1.9388,0.92317,1.366,1.1998,1.36,0.85486,0.9537,1
2.8651,1.288,1.7976,0.89111,1.2659,1.0289,1.0845,1
4.9202,2.3199,1.9588,1.8698,1.0335,1.2219,1.1715,1
1.0051,1.152,1.4794,1.8682,0.99681,0.84048,1.2064,1
0.89602,1.4379,1.4257,1.2263,1.0697,0.95733,0.83116,0
1.1458,0.99461,1.0344,1.6354,1.5094,1.0449,0.78216,1
1.5521,1.6573,0.78443,1.3146,1.0994,1.5699,1.1206,1
0.96191,0.78322,1.4287,1.0131,1.1706,0.98856,0.94089,0
0.70157,2.6489,0.86699,1.3706,0.97279,1.0786,0.8244,1
1.2551,3.1793,1.0522,1.0274,0.87827,1.1844,0.865,1
1.9759,1.8816,1.6641,1.4987,1.1131,1.1468,1.1764,1
4.6458,2.8107,0.91583,2.0035,1.3863,0.94222,0.89761,1
3.4319,1.1902,1.6224,1.2698,1.0428,0.84457,0.98475,1
1.0828,0.90999,1.1522,0.9887,0.84567,1.0867,0.93327,0
0.97609,0.82364,0.83167,0.83624,1.2984,1.1163,1.0115,0
0.87221,1.0566,1.0102,1.0038,0.97412,0.90068,0.97223,0
0.81845,0.65545,0.93489,1.2544,1.0204,1.2475,0.93448,0
9.2078,1.3011,1.8494,1.6778,1.159,1.554,0.97081,1
0.69058,0.88084,1.0791,0.79699,0.70127,1.0433,0.5243,0
1.1352,0.95105,1.2019,1.0386,0.9073,1.0193,1.356,0
1.1215,1.2642,1.5327,1.536,1.1454,0.84042,1.0785,1
1.7359,1.3743,1.0839,1.1661,0.98895,1.0305,1.4582,1
0.68432,1.1448,1.1405,0.85284,1.0226,1.1307,1.3502,0
0.97275,0.72977,0.56734,0.68814,0.98242,1.0985,1.2843,0
0.98786,1.3677,0.8739,1.4185,1.0491,1.0885,0.94307,0
1.1972,1.1206,0.85163,0.73852,0.87831,0.90437,1.2109,0
1.0981,1.2172,1.34,0.98101,0.82909,1.0016,1.0711,0
1.8891,1.1539,1.2658,1.1224,1.3014,1.3784,1.3315,1
1.0545,2.1286,0.92636,1.2281,1.2049,1.5466,1.098,1
2.1177,1.552,1.2536,1.1939,1.0932,0.86671,1.0333,1
2.7211,0.95673,0.96796,1.3007,1.0917,1.069,0.91453,1
1.0833,0.94239,1.1274,1.0613,1.0741,1.197,1.0007,0
2.2438,1.3389,1.2768,1.0738,0.78716,1.2672,0.89199,1
2.4886,0.88586,1.2739,1.157,1.0629,1.0437,0.90836,1
2.2111,2.3532,1.8562,1.455,1.1961,0.90487,1.6533,1
0.81366,0.90371,1.1173,0.974,1.0365,0.94039,1.3353,0
0.87162,0.90061,1.6849,0.81845,0.88276,1.2978,0.73419,0
0.97107,0.89573,0.93095,1.3164,0.75741,0.81916,1.3201,0
0.97081,0.94678,1.1623,1.138,0.98745,0.82969,1.098,0
2.2393,1.0035,0.91576,0.65161,1.1586,1.2021,1.2477,1
0.82652,0.92389,1.0362,1.0305,1.0008,1.0279,0.93831,0
1.532,1.4252,1.4377,1.5716,0.98347,1.0032,0.77258,1
2.6048,1.3091,4.3144,0.90311,1.2625,1.4691,1.4607,1
2.4879,2.4931,0.74664,1.3259,1.0251,0.76486,0.9814,1
1.3457,0.99331,0.65591,0.81495,0.848,0.58613,0.66999,0
0.69407,0.88248,1.1951,1.161,0.98406,0.91098,1.2511,0
1.1379,0.93671,1.2523,0.97739,1.1298,0.84922,1.2159,0
0.90299,0.9318,1.7553,1.2131,1.0567,0.85976,1.067,0
0.99627,0.98233,0.76297,1.1319,0.78825,1.1427,1.2365,0
1.3708,0.93738,1.6978,0.81317,1.4119,1.1068,1.1234,1
3.9563,5.2455,2.1632,1.2875,2.0151,1.1365,1.5031,1
1.0273,1.1612,1.5815,1.2513,1.0502,0.78696,0.92149,0
1.1251,1.3541,2.3681,1.0407,1.0348,1.2236,1.1512,1
2.1001,2.9557,2.8923,2.0331,0.94628,0.93175,1.2385,1
0.93293,1.1078,1.0259,1.0625,1.0288,0.83285,1.1151,0
0.72659,0.98427,0.73512,1.217,0.95455,0.73313,0.66301,0
2.8086,3.3689,0.96685,1.2628,0.98519,1.4395,1.0445,1
1.2702,1.2907,2.385,0.87908,1.2329,0.80903,0.92718,1
1.2053,1.0929,1.4574,1.1968,0.6894,0.82046,1.0432,0
1.1088,1.078,1.214,0.76508,1.0057,0.72966,0.80892,0
0.99999,0.708,0.8503,1.1547,0.82595,1.0986,0.95827,0
1.868,1.0251,1.7291,1.2843,2.0424,0.97166,1.1065,1
1.2806,0.69028,0.8301,1.1325,1.0517,1.3374,0.69275,0
3.6494,1.965,1.0877,1.2202,0.99979,1.3379,0.959,1
