0.57849,0.94965,0
1.136,1.0947,0
1.0093,0.84186,0
1.5425,0.9673,1
1.9797,1.0363,1
1.1813,0.76372,0
0.76335,0.86417,0
1.0113,0.82941,0
1.2276,0.88823,0
0.92404,1.2103,1
0.9911,0.9646,0
1.0801,0.94618,0
0.87286,0.8987,0
0.73935,1.1601,0
3.2184,0.8496,1
0.99556,1.2051,0
0.86135,0.87598,0
0.90466,0.77716,0
0.91338,1.2971,0
1.002,1.006,0
2.7546,1.1827,1
0.98609,1.4305,1
1.0627,1.0858,0
2.6971,1.0792,1
0.99328,0.99972,0
1.2585,1.0056,1
1.2839,0.79023,1
1.1611,0.83975,0
1.9701,1.0483,1
1.3232,0.95667,0
0.87682,1.1944,1
0.96257,0.97753,0
3.6298,1.3967,1
0.93777,0.9559,0
1.2155,1.0008,0
0.88479,1.0783,0
0.98903,0.81932,0
1.109,1.2166,0
1.0541,0.99852,0
1.8574,1.0202,1
1.1786,1.1634,0
1.4126,0.8948,0
1.1436,1.2572,0
5.9217,1.5224,1
0.89977,1.2849,0
1.1049,0.71212,0
2.024,1.5244,1
0.90545,1.0972,0
0.73028,1.2607,0
1.2261,1.0021,1
0.91984,0.99408,0
0.91265,1.0771,0
0.93985,1.0375,0
3.771,0.58322,1
4.1409,0.96022,1
1.208,0.88383,1
2.0624,0.93646,1
0.91466,0.83255,0
1.0723,1.0001,0
1.0323,0.67984,0
1.3427,1.0753,1
3.0305,0.97945,1
1.0156,1.0334,0
1.2859,0.84866,0
0.95183,1.1199,0
0.81326,1.0802,0
0.92343,1.1154,0
0.90966,0.81016,0
4.6159,1.0161,1
1.3618,1.2416,1
3.1072,1.3852,1
0.87548,0.91298,0
0.89549,1.348,0
1.7322,1.4314,1
1.4034,0.76147,0
1.0441,0.91731,0
0.70394,0.97008,0
2.1871,0.87131,1
6.2561,0.99328,1
2.6814,0.72535,1
0.98718,1.1093,0
0.87384,0.82191,0
1.3345,1.0614,0
0.92075,0.80531,0
1.6924,0.64686,1
1.6899,1.0721,1
0.74961,0.935,1
1.2489,1.0758,0
1.7385,1.2537,1
0.78476,0.94886,0
1.2343,1.0528,0
0.77769,1.2118,0
1.7009,1.1357,1
2.0724,2.3951,1
1.3327,0.96083,0
0.88501,0.87073,0
1.0169,1.2833,0
2.5167,1.065,1
5.6937,1.2892,1
2.2655,0.75319,1
1.1492,0.85878,1
1.9361,0.77348,1
2.0334,0.97939,1
1.0951,0.89512,0
4.1104,0.99571,1
1.0599,0.86958,0
1.0356,0.97679,1
0.94073,0.88793,0
3.2702,0.73107,1
1.7212,0.75473,1
1.2546,0.89227,1
0.80981,0.96299,0
1.1812,0.67674,0
3.3013,1.1131,1
1.1131,0.93845,0
0.79442,0.88197,0
0.94101,1.0397,0
0.79784,1.0141,0
1.991,1.149,1
2.1238,0.83627,1
0.78963,1.2489,0
1.3969,1.2568,1
1.0333,0.90311,0
3.9104,0.98084,1
0.98746,0.79088,0
1.6757,0.98604,1
1.1902,0.76351,0
0.78276,0.7922,0
0.97553,1.4162,0
1.08,1.3218,0
1.1765,0.69629,0
1.0334,0.93087,0
0.92841,0.98295,0
0.77692,0.82383,1
1.1387,1.1448,1
2.1714,0.73432,1
1.1667,0.96345,0
1.559,1.1233,1
0.87716,0.85137,0
0.75587,0.82676,0
1.6268,1.0758,1
0.7546,0.62155,0
0.81864,0.92748,1
0.8004,1.2414,1
2.206,1.4863,1
0.88609,0.98268,0
2.6178,0.77153,1
2.0719,1.3488,1
1.6302,1.0154,1
0.7459,1.0036,0
1.894,1.2583,1
1.3343,0.88272,0
2.1665,1.0557,1
1.1217,0.91019,1
0.93059,1.1764,0
1.2296,0.75485,1
2.3248,0.89138,1
1.7958,0.95711,1
0.93681,0.97685,0
1.1347,1.1481,0
2.9677,0.99641,1
0.8045,1.1031,0
1.7336,1.1288,1
1.3913,0.73754,0
1.1302,0.96356,0
2.8705,1.1673,1
1.8912,1.0328,1
1.0266,1.0584,0
0.901,0.72759,0
1.0428,1.006,1
0.81957,1.071,0
1.7059,1.1192,1
5.9099,0.70405,1
0.8555,0.94313,0
1.0861,1.2065,0
0.94333,1.0121,0
0.83311,0.86884,0
0.99944,1.1098,0
1.075,0.74562,0
1.0484,0.84225,0
1.9095,1.0605,1
1.792,1.3734,1
3.0829,1.0561,1
1.8159,1.2135,1
1.2202,0.8782,1
1.1536,1.1549,0
3.3866,1.3222,1
1.1264,1.2267,1
0.64156,1.1376,0
1.9223,0.93797,1
1.3261,1.0411,0
1.1934,1.199,0
1.0149,1.1353,0
0.7396,0.97273,0
1.1402,0.70895,0
2.7432,0.97254,1
1.5597,1.009,1
1.951,1.3102,1
0.99887,0.76742,1
3.1946,1.372,1
0.9664,0.97474,1
1.1775,1.2598,0
1.0882,1.0676,0
1.6522,0.81462,1
1.1399,0.7049,0
2.1849,1.3936,1
1.0795,0.72044,0
1.0055,0.71158,0
2.5434,0.70952,1
1.0089,0.93087,0
0.71563,1.0942,0
1.6463,1.0785,1
0.86352,0.96411,0
0.99954,1.0543,0
0.66945,0.96957,0
1.1668,0.75591,0
1.0263,0.9701,1
1.2397,0.95947,1
0.63063,1.1433,0
0.68548,0.97858,0
2.0542,0.966,1
1.6068,1.1962,1
0.62117,0.67988,0
2.2312,1.5584,1
0.53105,1.2363,0
9.9965,0.87738,1
1.9191,0.99097,1
2.8116,1.272,1
2.9805,1.0475,1
1.0857,0.75602,0
1.0732,1.0375,0
7.6983,1.4543,1
0.78533,1.0548,0
4.2729,1.3679,1
0.76561,1.2219,1
0.87389,1.3545,1
2.0254,0.75989,1
1.0398,1.0209,1
1.1259,0.94033,0
1.1154,0.991,1
4.3222,1.1967,1
1.0254,1.0387,0
2.5234,0.78259,1
1.1278,1.2642,1
1.7956,0.74504,1
0.81173,1.196,0
0.9343,1.1873,0
1.7749,0.87069,1
0.88611,1.2641,0
3.1672,0.86283,1
0.98117,0.96726,0
0.94623,0.81612,0
2.9458,1.1773,1
1.1045,0.53718,0
0.77836,0.8282,0
1.0333,1.3877,0
5.8818,1.1085,1
1.4749,0.92316,1
0.98449,0.7712,0
4.4533,1.4716,1
1.2661,0.67119,0
1.0691,1.1225,0
1.3689,1.2146,1
0.86839,1.2243,1
1.4068,1.001,1
1.0718,1.0655,1
0.9732,1.1652,0
1.0119,1.1817,0
5.6792,1.1601,1
2.7136,1.0264,1
1.0049,0.91362,0
1.03,0.93873,0
1.2986,1.2785,1
1.2965,0.85298,0
0.75692,0.90743,0
0.99432,0.69117,0
1.3173,0.972,1
2.0327,0.70526,1
0.86052,0.99189,1
0.9996,1.4453,1
3.3126,1.1514,1
2.8079,0.88673,1
3.1623,1.0578,1
2.768,1.211,1
2.1246,1.1812,1
1.5423,0.64077,1
0.93019,0.73839,0
2.6233,1.235,1
0.79212,0.92386,0
0.63131,1.6018,0
1.023,1.001,0
0.88029,1.0416,0
1.1226,0.88056,0
1.1433,1.198,1
1.0636,0.97075,1
1.5804,1.2068,0
1.0245,0.98388,0
0.8131,1.1225,0
1.2222,1.3274,1
1.0888,1.1781,0
1.2338,0.78757,1
1.1042,1.0795,0
2.7035,0.74447,1
0.91379,1.1998,0
0.95577,1.162,0
0.71356,0.54586,0
3.517,1.0727,1
1.1071,1.1604,0
1.8569,0.77929,1
0.97094,0.86625,0
1.713,1.2554,1
0.93476,0.94142,0
2.9083,1.2591,1
0.82207,0.97073,0
1.1501,0.69826,0
1.9929,0.90713,1
0.86539,1.2929,0
1.321,0.90377,0
1.592,1.2332,1
1.1823,0.80001,0
2.1326,0.8152,1
0.88332,0.95585,0
1.38,1.1036,1
5.3351,1.1311,1
5.7164,1.2966,1
0.88356,0.77322,0
2.6864,1.7749,1
0.75747,0.99643,0
0.73658,0.95805,0
4.8225,1.1747,1
1.32,1.5311,1
1.1933,1.4089,0
0.86084,1.1271,0
0.75999,1.0581,0
0.8759,1.1894,0
5.1349,1.2034,1
1.2658,0.73003,0
1.2838,1.1817,0
0.89722,0.58091,0
2.2744,1.0155,1
0.91362,1.4375,1
1.3476,0.77118,1
2.9711,1.0008,1
0.9945,1.003,0
1.1008,1.0611,0
0.97984,1.0175,0
9.7471,0.81931,1
6.3347,0.96894,1
1.5332,1.2774,1
0.75056,0.6663,0
2.8483,0.99308,1
1.658,1.0977,1
0.93724,0.97026,0
2.5215,0.74839,1
0.8692,0.53255,0
2.2096,0.94066,1
1.4193,1.2169,1
2.5265,1.9361,1
0.7254,0.89591,0
2.5597,0.9892,1
0.84817,0.85621,0
1.2904,1.0875,0
1.1287,1.0229,0
0.85754,1.1342,1
1.2508,0.93469,0
1.0899,1.0093,1
0.9312,0.73013,0
0.98716,0.90704,0
0.9423,1.0587,1
2.4587,1.0448,1
0.83893,0.96335,0
0.96421,1.1986,0
2.5536,1.1408,1
1.0346,0.92626,0
1.0991,0.98442,0
0.61654,0.59478,0
1.5902,1.2821,1
3.6881,1.2975,1
1.931,0.57624,1
2.375,1.0936,1
0.79964,0.92758,0
0.88975,1.3661,0
1.3875,1.086,0
1.6344,1.0125,1
0.88525,1.2178,0
0.92355,0.82153,0
1.9384,1.2355,1
0.66654,0.79683,0
1.4082,1.2292,1
3.2488,1.1882,1
2.8589,1.5658,1
0.68913,0.9872,1
1.1739,0.71848,0
1.2826,1.0448,1
0.87924,1.3728,0
1.0086,1.6333,1
1.7084,0.86633,1
0.99376,1.0661,0
0.98245,0.75163,0
0.96246,0.75117,0
1.9571,0.97165,1
1.1196,0.86032,0
1.6627,0.95743,1
1.2885,1.0585,1
0.84134,1.2585,0
3.0424,0.86351,1
3.0903,1.1201,1
1.4326,1.0318,1
1.4291,1.0285,1
0.99054,1.1651,0
1.5738,1.0235,1
1.0788,0.74012,0
1.0948,1.2978,0
0.85876,1.223,0
1.12,1.1696,0
0.76518,0.6645,0
1.092,1.1932,0
1.1152,1.3251,1
0.90999,1.0644,0
0.8706,1.447,1
1.0262,0.95129,0
3.181,0.80903,1
1.9951,1.3502,1
1.3976,1.7023,1
0.99073,1.0105,0
1.2424,1.0097,1
1.2064,1.0331,0
0.90573,1.094,0
0.89606,1.1278,0
2.4614,1.1773,1
1.3179,0.95931,1
0.89765,0.91557,0
2.7444,1.3503,1
1.2684,1.3333,1
1.1533,1.042,0
2.9347,0.95157,1
0.86121,0.82009,0
1.1042,0.49724,0
0.71864,1.1319,1
0.82882,1.624,1
2.3679,1.5513,1
0.87506,0.92977,0
1.1413,0.88588,0
1.0957,1.5912,1
1.6618,0.80592,1
1.2937,1.1407,0
1.0058,0.96126,0
1.0977,0.78876,1
1.3967,1.1874,0
1.4328,0.81475,1
1.1461,0.88045,0
1.0726,1.1819,0
0.98907,1.0289,1
9.6196,0.76261,1
0.85019,1.1629,0
1.1721,0.87271,0
1.9234,1.1087,1
1.2196,0.93548,0
1.9319,1.1851,1
1.0067,1.2445,1
1.959,0.90598,1
0.95964,1.5363,0
5.3934,1.1952,1
1.3047,1.2733,0
1.9425,1.1571,1
2.0389,1.0186,1
1.0758,0.98153,1
1.4024,0.84288,0
1.0566,0.88467,0
0.94047,1.0158,0
1.2166,1.0043,1
1.5967,1.4084,1
0.88806,1.0847,1
1.1866,0.9394,1
1.2593,0.99927,0
0.99371,0.57645,1
0.80039,1.2411,0
2.3425,0.88975,1
0.77162,0.96969,0
1.101,1.32,0
1.7322,1.263,1
1.106,1.1117,1
1.7849,1.0251,1
1.1048,0.95261,0
1.1956,0.80509,1
1.026,1.1427,0
1.1306,0.79853,1
2.0707,1.3756,1
3.1278,1.3683,1
0.90439,0.91486,1
0.86037,1.0082,0
0.892,0.89671,0
3.5855,0.86793,1
0.77512,1.1043,0
1.037,1.0193,0
0.73317,0.82862,1
5.1562,0.85478,1
0.92957,1.192,1
3.1896,1.3403,1
1.4454,1.1221,0
3.3651,1.0619,1
2.0384,1.2127,1
0.99357,1.65,0
1.1139,0.9196,0
1.469,0.94063,1
0.84737,1.0838,0
0.97424,1.0413,1
4.6874,0.82,1
0.85283,0.98558,0
1.0988,0.90788,1
3.9701,1.0868,1
6.7899,0.88769,1
1.3699,1.0725,0
2.4982,1.1507,1
1.0511,0.86537,0
3.0889,1.1645,1
1.3769,0.7349,1
1.2483,1.0063,0
0.81339,1.2757,0
3.4843,1.3689,1
1.1636,0.83321,0
1.0135,0.97467,0
1.3909,0.60657,0
1.064,0.96536,0
0.93944,1.0119,0
0.91823,0.91661,0
1.3258,0.93724,0
0.94244,0.89014,0
0.85937,0.96165,0
2.3081,0.99308,1
1.2954,1.3398,1
0.76072,1.1098,1
1.2788,0.82996,0
0.78886,0.9288,0
0.9207,1.1178,0
3.3867,1.0408,1
1.3883,0.86077,0
1.0461,0.72776,0
1.2219,1.107,1
1.1871,0.84086,0
1.5294,1.1747,0
0.71828,0.88121,0
1.0365,0.89014,0
0.81269,1.4141,0
4.1111,1.405,1
1.3543,0.90637,0
4.8146,1.4578,1
1.035,0.73811,0
1.3602,0.90114,1
2.5892,0.76386,1
1.0524,0.71839,0
1.0849,1.2568,1
0.86027,1.3013,0
0.95675,0.96715,0
0.70134,1.1465,0
1.444,0.86756,1
5.7471,1.1594,1
2.2581,0.91848,1
1.1935,0.73722,0
1.2688,1.1481,1
0.83806,1.1033,1
1.2425,0.84381,0
2.6771,1.0658,1
0.89349,1.361,0
3.3631,0.98928,1
1.2787,1.1132,1
1.1767,1.0159,1
1.1605,0.98097,0
1.6798,1.0823,1
1.6981,1.055,1
1.0809,0.69101,0
4.9286,1.1377,1
1.0211,0.9588,0
3.3286,0.95111,1
2.3714,1.115,1
1.2364,1.1941,1
1.2572,1.1682,0
0.80834,0.83905,0
0.93419,1.0096,0
1.6613,1.2778,1
0.87498,1.044,0
0.75867,1.0647,0
3.5487,1.2188,1
1.2273,1.0001,1
1.0465,0.76545,0
0.97297,0.94168,0
0.98614,0.76022,0
2.4785,0.95877,1
1.0754,0.87701,0
0.74703,1.0534,0
0.7481,1.3445,0
1.1396,0.99914,0
0.84727,0.89422,0
2.2507,0.924,1
0.82198,0.75107,0
0.74745,0.97532,0
1.4468,1.1584,1
1.191,0.96915,1
0.75561,1.1897,0
3.214,0.96,1
2.5199,1.1677,1
0.95395,0.82454,0
0.99127,0.76869,0
0.92232,1.1743,0
2.0041,1.1816,1
1.0546,1.1041,0
1.7568,0.7647,1
1.3257,0.8083,0
10.464,0.9871,1
0.85801,0.99925,0
0.98386,1.3169,0
0.72665,0.77679,0
1.0304,1.2624,0
0.81122,0.89537,0
0.64418,0.97123,0
3.516,0.88936,1
1.0074,0.78914,0
0.99664,0.72633,0
0.73317,1.0356,0
1.1018,1.086,1
1.5759,1.4446,1
0.56966,0.79216,0
0.9371,1.6132,1
0.88654,1.2264,0
1.9766,1.1085,1
1.7913,0.92129,1
1.5933,0.97297,1
1.4292,0.93448,0
0.77518,0.78285,0
1.0957,1.0077,0
1.3159,1.1623,0
3.3827,0.90018,1
0.78239,0.90562,0
1.3578,1.0019,0
2.0014,1.0354,1
2.8481,1.1459,1
3.623,0.90836,1
3.8264,0.94238,1
1.2508,0.88608,0
1.1956,1.245,0
0.78477,0.74348,0
0.76191,1.2163,1
0.70054,1.1139,0
1.4428,1.1322,1
1.0535,1.1543,0
3.1961,0.84444,1
1.31,0.98945,0
0.95899,1.1155,0
0.86949,1.0045,1
1.0001,0.91318,0
1.0669,1.147,0
