1.0718,1.2051,0.99273,1.1028,0
1.0681,0.74825,1.3932,0.83519,0
1.2956,1.0214,0.73958,1.0578,0
3.7527,1.3037,1.3833,1.0697,1
0.9558,0.70733,0.74681,0.71845,0
1.0427,1.1377,1.206,1.0308,0
6.002,1.4534,1.7016,1.1234,1
2.7644,1.7876,0.94276,1.2149,1
2.1245,2.6554,1.0706,1.605,1
1.2672,1.5082,1.5148,0.94538,1
2.8099,2.0371,1.412,1.4982,1
0.93196,0.64386,1.0566,1.1738,0
2.1494,1.1537,1.2667,0.96462,1
0.8558,0.99726,0.89146,1.0033,0
1.8497,1.2639,0.78436,1.1759,1
1.0752,0.92873,0.76483,0.93756,0
1.304,1.7206,1.1602,1.244,1
0.98096,0.85289,0.64387,1.2773,0
1.0819,1.1104,1.4253,1.0107,0
0.99248,0.76606,0.97983,0.60185,0
1.0323,1.0658,0.73321,0.94739,0
1.0459,0.89254,1.1148,0.84278,0
4.1166,2.7947,0.98761,0.91644,1
1.7041,2.0564,0.7759,1.1274,1
1.8039,1.2259,1.0441,1.3494,1
2.5237,1.471,1.6022,1.2042,1
0.85124,1.0156,1.2053,1.0539,0
1.1401,0.72125,1.2609,1.2386,0
1.0472,0.91981,0.92632,1.0161,1
1.1301,0.91037,0.76189,0.90888,0
1.4794,1.2263,1.3951,1.0849,1
1.0771,0.91812,0.75772,0.75756,0
4.2641,0.69394,1.324,0.70788,1
0.77339,0.87837,0.84556,0.90417,0
2.5389,1.1303,0.74868,0.59419,1
1.101,0.66845,1.2464,1.0657,0
3.1376,0.88293,1.1682,1.2411,1
1.0205,0.64262,1.0278,1.0646,0
1.3857,1.3213,1.1737,0.84941,0
0.97931,0.86166,0.93254,0.8358,0
1.6139,0.95181,1.1491,0.85635,1
3.3715,1.1914,1.261,1.5132,1
1.0876,0.95857,0.78643,1.1305,0
2.3314,1.06,1.2911,1.0746,1
1.5188,1.4133,0.73897,0.75268,1
1.1972,1.2146,1.2464,0.90936,0
1.0133,0.89455,1.1397,1.2011,0
2.1308,0.64817,0.79617,1.6517,1
1.1322,1.2103,0.95623,0.64261,1
1.0016,1.102,0.87206,0.99737,0
3.1265,1.709,0.91551,0.73603,1
1.1041,0.94234,0.83917,1.2444,0
0.97544,0.71927,1.2932,0.89961,0
1.4639,1.9179,1.0418,0.70781,1
1.1968,1.0164,1.2843,1.477,1
0.87845,0.93113,1.0632,0.91289,0
0.99726,1.1243,0.87858,1.0048,0
2.7906,1.2404,0.95456,0.77532,1
1.1498,0.79281,1.0395,0.91343,0
1.0862,1.0731,0.94468,0.97395,0
1.1164,0.86627,0.83082,0.95491,0
4.5812,1.3123,1.3384,0.88487,1
0.99,1.5378,1.4536,0.64808,1
1.1337,1.5294,0.94555,1.0697,1
0.86892,1.1111,0.9297,0.91916,0
1.1016,1.1492,1.0753,1.1594,0
1.2497,0.83285,0.93107,0.74528,0
1.3223,2.3229,1.6925,0.93871,1
0.97841,1.0483,1.0395,0.818,0
1.1142,0.94019,1.1502,1.126,1
0.75881,0.78669,1.0863,1.2644,0
1.402,1.4597,1.5183,0.73278,1
1.1873,1.211,1.0093,1.1018,0
1.122,1.0783,0.91779,0.78772,0
1.3557,0.94355,1.2021,1.0792,0
1.1602,0.82054,0.939,1.0219,0
1.0307,1.2268,1.6751,0.71405,1
0.79598,0.77429,0.94336,1.2573,0
1.1739,0.71465,0.94388,0.98626,0
1.3244,0.92703,1.3117,1.1454,1
1.6237,1.7487,1.2703,1.3177,1
0.80852,0.94349,1.0287,0.79825,0
3.9625,0.63792,1.2987,0.91871,1
0.97552,1.1546,1.1075,0.62947,0
1.9667,1.202,0.86603,0.74251,1
0.87838,1.1379,0.92998,0.92133,0
1.1807,1.0415,1.1661,1.236,0
0.8868,1.3247,1.0829,0.89634,1
2.5795,1.0865,1.1734,1.0259,1
1.1042,0.99949,0.86489,0.83848,0
1.2156,2.8555,1.0838,1.5159,1
2.6286,1.1533,1.246,1.4352,1
1.326,0.98724,1.1328,0.97847,0
2.462,0.95015,1.5238,0.83718,1
1.7119,1.0999,1.0938,1.0439,1
1.0129,0.85258,1.3078,1.1263,0
1.9344,1.6727,1.0396,0.94246,1
0.92124,0.79349,0.71916,0.95695,0
2.2304,1.066,1.0122,1.2874,1
3.6282,0.81742,1.3664,1.0885,1
1.0808,0.8397,1.3543,0.82117,0
0.78328,1.2275,0.77609,1.0623,0
1.166,1.0332,1.0671,0.96903,0
0.72189,1.0782,0.97113,1.0349,1
1.8347,1.1472,1.2773,1.0729,1
1.2171,1.1958,0.951,1.2402,0
1.7635,1.5209,0.78482,1.067,1
1.2399,1.6879,1.2088,1.0013,1
0.97616,1.0037,0.99633,1.1074,0
1.9634,4.2711,0.79168,1.7549,1
0.96387,1.0937,0.79825,0.9622,0
1.7298,1.1063,2.5055,0.7293,1
0.94671,0.85604,0.944,0.89911,0
2.0891,1.5494,1.0669,1.4003,1
0.81257,0.88044,1.135,0.75853,0
1.266,1.0993,1.1052,0.75102,1
2.5428,1.3987,0.9181,0.81609,1
2.3534,1.1864,1.0468,1.2418,1
0.92627,0.67052,1.2708,1.0628,0
2.1134,1.5444,1.5857,1.2518,1
1.3056,0.67576,1.1228,0.81552,0
1.3145,0.95925,1.1514,1.3077,0
0.93926,2.0471,0.94055,1.3206,1
0.88323,0.79625,1.3938,0.70436,0
0.72354,0.93452,0.91979,1.2408,0
1.0478,1.1443,0.93172,1.1119,0
2.3675,0.66398,1.28,1.0408,1
6.3622,0.70355,1.3451,1.14,1
1.1175,0.90166,0.80963,1.1554,1
1.7938,1.09,1.1314,1.0456,1
0.74902,1.2711,0.81018,0.83123,0
0.80968,0.95395,0.87924,1.1524,0
0.76316,1.0315,1.3438,0.96444,0
1.4372,0.92839,0.99659,1.2223,0
1.2652,0.99025,0.93816,0.95351,0
2.9041,2.2562,0.94358,0.89057,1
3.537,0.99345,0.8326,1.0241,1
1.2807,1.1616,1.3859,0.84331,1
0.94054,0.76999,0.97831,1.1126,0
2.4082,1.4635,1.318,0.75171,1
0.79994,0.91325,0.74894,0.72712,0
1.6301,1.6441,1.171,0.86822,1
0.8081,2.6993,1.2227,1.2041,1
2.6882,0.7132,0.95577,1.1785,1
2.5397,1.8244,1.1315,0.92379,1
1.0922,1.2771,1.184,1.2612,1
2.3764,1.4707,0.8486,0.92721,1
0.93938,0.90752,1.0166,0.72378,0
0.81979,1.0488,1.1584,0.95535,0
1.5336,1.2673,0.56423,0.70379,1
1.4002,1.0187,1.0949,1.0034,0
0.81557,0.6188,1.1992,1.013,0
1.1439,1.2246,0.84019,1.0826,0
0.63692,0.84103,1.2437,1.011,0
0.79402,1.2204,0.86481,1.048,0
1.3434,1.042,1.3072,1.0742,0
0.87413,0.94422,1.0325,0.86061,0
2.6885,1.5671,0.71421,1.144,1
3.333,0.93371,0.85074,1.0764,1
3.9368,1.0854,1.1545,0.96705,1
1.2866,1.1782,1.2628,1.4471,0
0.81153,1.0694,0.88073,1.0033,1
0.82462,1.0832,1.1538,1.1206,0
0.89876,1.1285,1.0404,0.81598,0
0.9181,1.0932,1.2645,1.0159,0
1.2434,1.2007,0.64965,0.79082,1
1.5392,1.8827,1.1157,1.0837,1
2.3558,1.3673,1.1676,0.92025,1
4.6926,0.86871,1.1301,1.0035,1
0.67322,1.1752,1.0711,0.90703,0
1.1659,0.78553,0.82791,0.82368,0
2.8618,0.91573,1.1374,0.94622,1
2.4344,2.1845,1.4008,0.94173,1
1.1904,1.3953,1.4589,1.0598,1
1.4354,1.2171,1.2286,1.07,1
1.2604,0.85089,1.016,1.0387,0
1.1088,1.3359,0.60542,0.70965,0
1.0519,0.69728,0.94541,0.92086,0
1.7748,0.94395,0.88012,1.4224,1
1.2758,1.1741,1.5541,0.80291,1
4.2012,1.0997,1.2336,1.0502,1
0.80166,0.77606,1.2762,0.90098,0
0.9351,0.88052,1.3524,0.62591,0
0.97594,1.5772,1.4535,0.62252,1
1.0238,0.89012,1.038,0.95771,0
1.6881,2.6358,1.6694,0.87225,1
1.4778,0.92206,1.0161,1.0185,1
2.2655,1.7478,1.2451,1.1181,1
1.0716,1.0269,0.73441,1.086,0
1.7709,1.0927,2.2395,0.89763,1
1.1124,0.86675,1.1489,1.1985,0
1.2636,0.81042,1.0114,1.0989,0
0.94824,1.2732,0.97506,1.2839,0
1.1869,1.302,1.3337,1.6894,1
1.5847,1.1454,0.69096,0.96383,1
0.90166,0.86458,0.804,1.0823,0
0.83619,0.86402,1.05,0.72817,0
2.3077,0.93224,1.4879,0.82127,1
0.87612,0.83292,1.0502,1.0129,0
1.0186,1.4354,0.90749,0.89649,0
2.402,1.7592,1.1295,1.3993,1
1.6488,1.2827,0.77913,0.85365,1
2.5817,1.3686,1.5281,1.2301,1
2.5027,1.4766,1.0744,1.1495,1
0.97318,1.0482,1.1476,1.0696,0
0.88729,1.0337,0.74485,1.1423,0
1.0573,1.9319,0.80833,0.94947,1
0.84102,1.0331,0.90921,0.9068,0
1.0903,1.2075,0.71702,1.0526,0
2.2521,0.82724,1.1247,0.66091,1
1.1129,0.87007,0.80181,0.7805,0
1.7555,2.0979,0.96987,1.4319,1
4.3371,0.90103,0.83059,1.4301,1
0.81729,1.0637,1.0562,0.97334,0
1.2076,1.0004,1.0875,1.3379,0
0.7151,0.94688,1.1831,0.65553,0
6.0988,1.0134,1.1304,0.85627,1
1.0108,0.735,0.71799,0.96419,0
0.96056,0.85121,0.73552,0.51602,0
0.96132,0.6688,1.012,0.69949,0
0.94879,0.91436,1.1348,1.1925,0
3.5642,1.702,1.0081,0.91179,1
3.7479,1.4178,1.1309,0.96951,1
0.73357,1.1084,1.1448,0.87143,0
1.2308,0.89298,0.84006,0.94082,0
1.3384,1.4383,0.8198,0.97236,1
0.86713,0.7141,1.1031,0.78482,0
1.0618,1.2285,1.2662,1.2247,1
2.9342,1.9196,0.57325,0.87207,1
4.4362,0.7866,1.1266,1.422,1
0.59957,1.4193,0.8826,1.4035,0
3.9455,1.107,0.96253,1.2163,1
0.77298,0.87442,0.70781,1.1819,0
1.2082,1.1194,0.96815,1.3331,0
0.89879,1.162,1.3531,0.7971,1
1.1067,1.3299,0.97496,0.80752,0
3.4943,2.4125,0.84143,0.8109,1
1.2032,1.1757,0.7449,0.85184,1
0.90179,1.0105,0.84363,0.83727,0
0.68811,0.53717,0.95257,1.0509,0
1.498,1.0042,1.1157,1.5487,1
1.2442,0.85103,0.89182,1.5045,0
4.1444,1.868,1.3893,0.81555,1
0.92262,0.79269,0.99369,0.99763,1
1.1757,1.9117,1.3082,1.3309,1
0.73714,1.2292,1.0726,1.0971,0
0.75271,1.2566,1.1471,1.0162,0
2.4943,1.1994,0.8227,1.1334,1
0.99491,1.1455,0.85121,1.0594,0
2.2583,0.94045,1.1701,0.96354,1
2.4098,1.6579,1.0467,0.91414,1
1.64,0.81437,0.98347,1.3397,1
0.75614,0.8293,1.2622,1.2223,0
1.4063,1.0768,0.82213,1.155,0
1.4373,1.3773,1.8203,1.44,1
0.7221,1.2979,1.1385,1.1566,1
0.94178,0.90255,1.1536,1.1973,0
1.0028,1.1043,1.1822,0.96175,0
1.3319,1.6479,1.0052,0.65928,1
1.184,1.1512,0.8693,0.91968,0
0.89185,1.0607,1.137,1.0117,0
3.8823,1.106,1.1606,1.0154,1
1.0112,1.5068,0.9204,1.2863,0
2.1317,1.0647,1.1704,1.114,1
1.2091,0.78091,0.98512,1.2952,0
1.2654,0.96286,0.80208,0.85223,0
0.93956,1.5049,1.1861,0.95245,1
3.5445,1.7355,1.3134,0.80737,1
1.9088,2.2807,1.0481,1.0059,1
2.4823,2.7008,0.89535,0.95536,1
5.014,2.3811,1.6509,0.80638,1
0.91982,0.91813,1.0385,1.0131,0
2.0395,2.2428,1.2904,1.4053,1
1.3707,1.2505,1.2464,0.98783,1
0.86284,1.0145,1.2916,1.1531,0
1.1636,0.74318,0.90073,0.83042,0
1.1309,0.91375,1.1435,0.84735,0
6.9589,1.7831,1.0138,1.5469,1
0.67872,1.142,1.0684,1.5176,1
1.7539,1.3907,1.0236,1.3595,1
0.81534,0.96795,1.6231,1.1544,0
2.2154,1.6185,0.91993,0.8971,1
1.2142,1.3831,0.82653,0.95562,0
0.76168,0.80866,0.9273,1.0287,0
1.5316,0.85488,0.86551,1.0154,1
3.2821,1.431,0.86949,1.4298,1
1.0189,1.3181,1.1571,1.3848,1
2.0365,0.86474,1.3496,1.0229,1
1.4967,0.80438,1.4347,0.79666,1
1.1564,0.90208,1.1016,1.2512,0
0.65253,1.2598,0.92341,0.90731,0
1.0604,0.7343,0.97931,1.0238,0
1.198,1.2259,0.95917,1.2811,1
0.90413,1.3009,1.0302,1.0885,0
2.3689,0.96497,0.64753,1.2928,1
1.11,0.79496,1.2055,1.0881,0
0.95539,0.84407,0.55081,0.88642,0
0.90768,0.97393,1.0086,1.1512,0
0.89834,0.98196,1.0565,0.79322,0
1.6862,1.5083,1.1756,0.81085,1
0.973,1.0481,0.78593,1.0882,0
3.5905,1.2447,1.096,1.0444,1
1.3405,0.75727,1.4315,0.76735,0
0.92599,0.76943,0.89825,0.76298,0
1.4702,1.4142,1.0692,0.97235,1
0.943,0.98301,1.2263,0.87145,0
0.59394,1.3923,1.2113,1.1519,0
1.6032,0.99899,0.78138,0.94294,0
0.99073,1.2602,1.285,0.77335,0
2.1012,2.1071,1.3066,1.2373,1
1.5989,1.4777,1.0433,0.84132,1
2.0954,1.5232,1.336,0.90221,1
1.2545,0.93949,1.1168,0.96808,0
0.82555,2.2802,0.75625,1.4366,1
0.75832,1.0188,0.8735,1.1644,0
2.6997,1.507,0.74056,0.70204,1
1.6634,2.177,1.0608,0.93762,1
1.1752,1.0758,0.96002,1.3335,0
5.6995,1.65,0.95023,0.81195,1
0.98876,0.98262,1.1437,0.9499,0
1.0111,1.1235,1.2186,1.3057,1
0.87831,1.0135,0.8827,1.3699,0
7.0796,0.82559,1.5938,1.2828,1
1.0589,1.0858,1.2141,0.88345,0
0.51571,0.90784,1.3205,1.1659,0
1.2389,1.0781,0.71837,1.1723,0
0.72892,0.89623,1.1571,1.5054,0
3.7466,1.4948,1.2662,1.2662,1
0.72563,0.9496,0.80269,1.3964,0
1.1852,1.3949,0.77067,0.94366,1
1.0461,1.2767,0.72496,1.2268,0
1.8414,0.96624,0.58719,0.65279,1
1.3739,1.0275,1.1063,1.1706,1
1.0663,1.1291,1.0102,1.5289,1
0.84287,0.90261,0.88832,1.3237,1
0.88913,0.6213,1.1001,1.4128,0
4.0033,3.6217,1.08,1.0826,1
0.8547,1.1501,1.287,1.1334,0
1.0879,1.5697,1.4453,1.1384,1
0.9306,1.0552,1.1862,0.86313,0
0.97501,0.92302,0.82,0.78602,0
0.99459,1.415,1.5949,1.0257,1
0.83897,1.0106,1.5151,0.91388,0
0.8595,0.96655,0.93094,0.99786,0
1.3659,1.2001,0.9134,1.3044,1
1.0784,1.1008,1.1842,0.9609,0
0.82547,0.98444,0.77999,0.97944,0
1.248,1.0055,1.1936,0.93042,1
5.0041,1.0821,1.2769,0.9552,1
2.129,1.8215,1.0835,1.501,1
1.1521,1.1453,0.9897,1.0077,0
0.95622,0.8541,1.0385,1.0347,0
1.4113,0.75196,0.87079,0.90344,1
1.5728,0.86265,0.98956,0.72826,0
1.2286,0.52705,1.145,0.78479,0
1.0605,0.73706,1.0541,1.0439,0
1.1861,1.0568,1.055,0.98703,0
2.707,0.97569,1.5047,0.89373,1
1.0966,0.90293,0.83926,1.1339,0
2.3062,1.0591,1.6207,0.93632,1
1.3097,1.1666,1.0023,1.0501,1
1.2396,1.238,0.86689,1.0105,1
0.92753,0.67341,1.1435,1.0107,0
1.3045,1.7778,1.2294,0.84499,1
1.1618,0.93909,0.95574,1.2643,0
4.3803,1.6938,0.80346,0.99045,1
1.3865,1.1829,1.1698,0.81798,1
1.3518,1.6222,0.87512,1.0859,1
3.8952,1.4056,2.3218,1.0709,1
1.5979,1.3483,1.1494,0.93966,1
1.288,0.73007,0.5061,1.5601,0
0.6351,1.2019,1.076,1.3549,0
0.88904,0.76121,1.1044,1.1269,0
0.76775,0.83314,0.93709,0.8915,0
1.0093,0.86479,0.81592,0.97695,0
1.0431,0.96489,0.89043,0.67451,0
1.1099,1.2401,0.61756,1.1199,0
1.0447,0.7681,0.82516,0.80916,0
1.7981,1.1506,1.04,0.98548,1
2.0825,1.6756,1.0264,1.3337,1
1.1208,1.4957,1.3961,1.0924,0
1.3083,0.96208,0.90313,1.1306,0
1.0215,0.74405,1.1523,1.3043,0
1.9536,1.5912,0.64455,1.0704,1
1.4897,1.6742,1.0345,1.0952,1
2.3919,1.0173,1.1566,1.4383,1
4.5254,1.1848,1.0162,0.84247,1
3.8412,0.91702,1.1232,1.1971,1
0.88683,0.87849,0.91634,1.0368,1
3.6105,1.785,1.3967,0.95115,1
1.9182,1.4784,0.82402,0.80101,1
1.0355,0.99422,0.75784,0.91571,0
1.4016,0.84866,0.86282,1.2009,0
2.9804,1.1229,1.2742,1.2286,1
2.1106,1.1371,1.2969,1.1746,1
0.65207,0.71238,1.0943,0.87398,0
1.129,1.1807,1.1442,0.73736,0
1.2555,0.78544,1.0664,0.74408,1
0.54895,1.2912,1.177,1.2975,0
1.2625,1.0045,1.1184,1.0506,1
1.2945,0.9525,0.82347,0.82714,0
1.6313,0.91688,1.3532,1.0015,1
1.6095,0.98266,1.0612,0.85427,1
1.1726,0.97083,1.0098,1.4738,0
2.1711,1.5995,0.95676,1.4312,1
1.0382,2.129,1.7183,0.99607,1
1.079,1.5239,1.5191,0.99564,1
1.2417,0.80993,1.1664,0.64035,0
0.96574,0.98463,0.98219,0.9589,0
0.97113,1.115,1.2559,1.3243,0
0.79299,1.0524,0.67652,0.9799,0
1.5369,0.88988,0.81372,0.78034,1
1.2774,0.98539,0.86803,0.76898,0
1.1518,0.97147,0.95412,1.1159,0
1.0763,1.4135,1.1712,0.87789,1
1.3103,1.0461,1.118,0.76627,0
4.0195,1.6637,0.73857,1.3716,1
3.0951,0.94137,0.88738,1.0194,1
6.0066,3.248,1.5984,1.4164,1
1.0421,1.1261,0.91665,0.79992,0
0.65885,0.99889,1.057,1.0868,0
3.9338,1.2319,1.2925,1.4023,1
2.9518,1.5489,1.165,1.0094,1
1.327,1.0045,1.2589,0.87552,0
4.3413,1.0311,0.76472,1.1884,1
0.89142,1.0142,0.90844,1.0709,0
0.9019,0.73329,0.90005,1.344,0
4.4969,1.0167,0.69308,1.3786,1
1.0231,1.3037,1.026,0.93738,0
1.6552,1.3661,0.80338,1.3149,1
1.2887,1.1094,1.4422,0.77454,1
1.9548,0.67505,1.1931,1.7846,1
0.87996,1.1688,0.90383,0.96494,0
0.9678,0.81722,0.90829,1.3683,0
0.90196,1.2498,1.0653,1.0723,0
0.78576,1.0953,0.96972,1.1836,0
1.1929,1.1264,0.8586,0.85664,0
1.6946,1.2576,1.066,0.77656,1
1.8785,1.0327,0.64278,1.1445,1
1.6293,2.0509,1.6502,1.1845,1
1.0753,1.2181,1.1501,0.78231,1
0.97855,1.2383,0.88096,0.81325,0
1.6152,1.8619,1.3984,0.89409,1
6.9281,1.1817,1.0984,1.0397,1
5.6404,2.9495,0.65493,1.2724,1
1.4573,2.1479,0.84427,1.1326,1
0.79609,1.0537,0.97572,0.90204,0
1.4333,1.1513,0.90297,1.1254,1
0.95793,0.84914,0.82353,0.99062,0
0.97707,1.1128,1.0459,1.0555,0
0.8214,1.2125,0.8956,1.2131,0
1.0546,0.99031,0.84919,1.155,0
1.0187,0.81852,1.0852,0.91383,0
0.6743,0.88137,1.1472,1.1543,0
1.698,1.8685,1.3842,1.8008,1
0.98135,2.4185,1.0192,0.85998,1
1.3105,1.7734,1.2977,1.3031,1
0.73591,1.422,1.2222,0.84798,0
0.75377,0.71942,1.2463,1.0712,0
3.3988,1.063,1.7132,1.2245,1
2.4618,1.1105,1.1207,1.2362,1
0.77713,1.2383,0.92837,1.1204,0
3.7797,1.332,0.97888,1.2292,1
1.1468,1.0326,1.153,0.7666,0
2.8664,1.8674,1.2742,1.1919,1
2.3119,1.3943,0.9279,1.1603,1
1.0589,1.5411,1.281,0.84347,1
1.107,0.8885,1.0629,1.1178,0
0.89663,1.3536,0.80301,1.1138,1
5.1702,1.4641,0.91199,1.1942,1
1.9994,2.3764,1.358,0.70531,1
1.3004,0.97511,0.84378,0.87987,0
0.77938,0.80426,0.94075,0.85673,0
1.0629,0.98344,0.92939,1.054,0
1.3031,0.7223,0.489,1.3155,0
0.86696,0.72224,0.72756,0.77755,0
0.6538,1.1225,1.135,1.5876,0
4.279,1.9304,1.0538,1.3352,1
1.8123,1.2105,1.4109,1.1374,1
2.4276,1.2263,0.81676,1.1245,1
2.2024,1.231,0.7773,0.90433,1
1.2949,0.80403,1.1589,0.90131,0
0.99395,0.91027,1.1529,1.2636,0
0.89687,1.0134,0.797,0.92333,0
3.0546,0.84873,1.0906,1.1123,1
1.0524,1.3616,0.83583,0.95582,0
1.0822,0.99749,1.1098,1.1305,0
0.68961,0.82739,0.97483,1.081,0
2.7861,1.0968,1.0195,1.1994,1
0.63969,1.0462,1.1164,0.66006,0
1.1057,0.80087,0.94099,1.1117,0
1.0841,0.97834,1.3708,1.1044,0
0.57316,1.011,1.1303,1.0938,0
1.35,2.5793,1.1729,1.0825,1
1.0527,0.86242,0.67631,0.85307,0
1.423,1.4253,1.3856,0.92655,1
1.3286,2.1843,1.3955,1.0003,1
0.91235,0.87428,1.03,1.2526,0
1.2775,1.2473,0.78422,0.91284,0
0.85639,1.298,0.82237,0.69419,0
1.8792,1.5697,1.2003,0.65764,1
0.86629,0.90078,0.39732,1.1564,0
0.81159,0.89345,1.3448,1.0881,0
2.8045,2.2704,0.98612,1.171,1
0.67466,0.83184,1.1799,0.96811,0
0.89829,1.414,0.94673,1.0822,0
0.97999,0.88125,1.228,1.2598,0
0.91795,1.3916,1.279,0.99361,1
0.82149,1.2212,0.97423,0.83878,0
1.0271,0.99941,1.2022,0.84983,0
2.7058,0.98672,1.198,0.6859,1
1.447,0.94707,0.91496,0.82049,0
1.0502,0.83542,1.0742,0.70677,0
0.83515,0.81327,0.86708,1.3538,0
0.98339,1.1111,1.1342,1.0946,1
0.96935,1.2509,1.4383,1.1144,1
2.2739,1.5866,1.3837,0.7172,1
1.781,1.6663,1.3507,1.3982,1
2.4486,0.9407,1.1084,0.97683,1
0.55124,0.90495,1.4623,1.2009,1
1.2344,0.89394,0.97005,1.131,0
0.81353,0.65138,1.2652,1.1706,0
0.98378,0.92364,1.2086,1.2024,0
1.1039,0.65996,1.0772,0.77383,0
1.3504,1.2979,1.0206,1.0393,1
2.7253,1.6304,0.9193,1.1421,1
1.612,1.1116,1.0526,0.93217,1
