1.0269,0.95772,1.0778,1.1612,1.2889,1.0977,0
1.162,0.93839,0.96836,0.89579,0.85871,0.97769,0
1.0798,1.0694,1.0944,1.3832,1.0828,0.8964,1
3.0525,0.82593,1.3318,1.103,0.77526,1.1057,1
0.86361,0.82064,0.79745,1.0905,0.87173,0.72991,0
1.8222,1.5281,1.5599,1.7608,0.95314,0.93429,1
1.0504,1.1326,0.89181,0.72287,0.8871,1.0603,0
1.4015,0.75953,0.6941,1.0059,0.80153,0.67419,0
1.8464,1.1525,1.135,1.1033,0.7346,1.5642,1
1.3064,1.0716,1.7043,0.85303,1.25,1.4045,1
0.6431,0.99585,0.93342,1.0386,0.95465,0.90999,0
0.94556,0.89492,0.94689,1.1131,0.78648,1.1534,0
0.65884,0.8554,1.1994,1.071,0.98373,0.82142,0
2.5721,1.3876,1.3795,1.2304,1.2862,0.84139,1
3.4058,1.0909,0.70797,1.0917,1.0417,0.55233,1
2.6428,1.6402,0.82104,1.9141,1.4736,0.98071,1
0.94349,1.0919,1.2313,0.91839,0.7606,1.1893,1
0.89721,1.2645,1.1205,0.84255,1.0157,1.0006,0
0.7673,0.93044,0.94299,0.95798,1.5766,0.94688,0
0.9082,0.84119,1.0834,0.98182,0.79956,0.98002,0
1.236,1.4277,0.89487,0.80028,1.0935,1.288,0
1.2123,1.1356,1.0766,1.23,0.75448,1.0071,0
1.3805,1.5061,1.6768,1.1275,1.1576,1.2916,1
0.9938,0.85564,0.93147,1.0496,0.99404,1.1362,0
1.9797,1.484,1.3277,0.75656,1.4712,0.59297,1
0.91168,1.0335,0.94704,0.86002,0.98464,1.039,0
1.0553,0.9608,2.1387,1.4728,1.1694,1.0942,1
1.1498,1.2879,0.9558,1.2393,0.94285,0.93367,0
0.78919,0.98757,1.7439,0.86432,1.0205,1.3734,1
2.0141,2.0002,0.87611,1.8883,0.80225,0.69105,1
1.5748,1.3424,0.76001,1.6629,1.0159,1.7764,1
0.91297,0.99091,1.1167,1.0485,0.85258,0.71349,0
1.0087,2.0154,1.6212,1.1948,1.6748,1.5223,1
0.98925,1.2103,1.3431,1.0574,1.0118,1.394,1
2.1738,0.86138,1.3057,1.0247,1.1819,1.4519,1
2.4989,1.3595,0.87813,1.1355,1.1703,1.1279,1
1.0282,1.4749,1.0539,1.0559,0.95621,1.0631,0
0.82027,0.93715,1.135,1.2858,0.94735,1.1138,1
1.8652,1.3886,1.0354,0.86817,1.073,0.90793,1
0.70822,1.141,0.95089,1.0081,0.67628,1.1667,0
0.69414,0.69827,1.233,1.4046,0.62572,0.93977,0
3.2233,1.5466,1.1839,1.1009,0.76396,1.7445,1
2.9056,1.2146,0.94424,1.2428,1.3549,1.3621,1
1.2425,1.1915,1.0874,0.80579,1.4755,1.2682,1
4.04,2.3905,1.4372,1.4096,1.1547,0.69613,1
1.1841,1.0213,0.86685,1.0771,0.84079,1.2073,0
1.6022,2.631,0.76367,1.1633,1.2469,0.95469,1
0.91259,1.5186,1.5191,1.478,0.72445,0.96079,1
2.1333,1.5811,1.1266,0.99547,1.0916,0.95895,1
1.0778,2.1974,1.3377,1.1062,1.2898,1.0911,1
0.84434,0.55582,0.92167,0.92141,0.87571,1.1663,0
2.6467,0.98595,1.5404,1.2359,1.1369,1.3531,1
0.99624,1.0733,0.84125,1.2567,0.85246,1.0943,0
1.0198,0.81845,1.156,1.134,0.85154,0.80367,0
0.92477,0.83601,0.89739,0.89032,1.0281,0.62452,0
1.1156,1.1201,0.98652,0.81496,1.104,0.67997,0
0.92421,1.0642,1.757,0.9419,0.58054,0.77274,0
2.1122,0.92313,1.0398,1.0545,1.0728,0.88397,1
0.91379,1.146,1.3034,1.4058,1.0746,1.1846,1
1.2409,1.3234,1.1085,0.69854,0.80585,0.43507,0
1.9567,1.6104,1.3551,0.98814,1.0817,1.2129,1
4.9988,1.5648,1.6842,1.8404,0.93796,1.0895,1
2.0106,0.98798,1.1381,0.99273,0.88489,1.2681,1
2.5454,1.5905,1.6075,1.1779,0.90043,1.2102,1
0.83885,0.78436,1.5193,1.0671,0.8822,1.4405,1
1.4121,1.4339,1.0367,0.96964,1.4454,1.3117,1
1.1948,1.0016,1.2424,1.3673,0.97362,1.0369,0
1.1576,1.3078,1.124,0.7308,1.2548,1.1647,1
1.3239,1.0168,1.813,0.99009,2.0187,0.88492,1
1.1068,1.2162,0.84644,1.2379,1.0653,1.0254,0
1.4789,1.3163,0.85133,1.266,0.99607,1.0692,1
0.92423,1.0314,1.0748,1.1628,1.09,1.1302,0
1.7043,3.0564,1.0731,1.3022,0.96152,1.3561,1
1.0614,0.9064,0.76473,1.0441,0.996,0.90218,0
1.2457,1.0442,0.82598,1.0774,1.1325,1.0287,0
2.1296,1.195,2.1406,1.4686,0.96916,0.99355,1
1.0197,1.2946,1.3717,1.2053,1.1072,1.2214,1
3.3643,1.3668,1.942,1.1045,1.6186,1.2485,1
1.3775,0.97674,0.98255,1.1715,1.0192,1.0828,1
1.0542,2.0237,1.5132,1.339,0.63036,1.1136,1
0.75951,2.3739,0.89869,1.5797,1.2083,0.798,1
2.5655,2.8664,1.2376,1.0186,1.6977,1.4728,1
4.5749,1.0335,1.6092,1.8098,1.5087,1.0593,1
1.207,1.349,1.3453,1.3734,0.97736,1.0269,1
0.73432,0.55232,1.0616,0.94785,1.3561,1.5111,0
5.2665,2.4916,1.1196,1.4038,1.0175,1.3448,1
0.73405,1.0806,1.0937,1.328,1.0234,0.71627,0
1.1432,2.0078,0.96392,1.9937,0.91063,0.97746,1
0.73462,1.073,0.87298,1.2285,0.7039,1.4317,0
1.4206,0.67757,1.1675,0.78918,0.90612,0.9715,0
2.2901,1.9854,2.0769,0.7628,0.98958,0.81945,1
1.0182,1.2082,1.0501,0.98672,0.6246,1.2993,0
1.1837,0.67639,1.0307,1.2998,1.2252,0.68148,1
0.87676,0.85609,1.324,0.99457,0.89072,0.7737,0
1.295,1.7126,1.6519,2.1554,1.2211,0.76941,1
1.2871,0.93085,0.81934,0.68105,1.1069,1.0454,0
1.1804,1.1742,1.0046,1.4597,0.83648,1.6093,1
0.66919,0.88021,0.95209,0.96904,1.3169,1.3611,0
2.2771,2.5447,0.79925,0.88977,1.1563,1.1863,1
1.0838,1.5322,1.1499,1.0734,0.92433,0.95683,0
1.9307,1.9451,1.0141,1.6022,0.96143,0.93009,1
1.1463,0.89297,0.79213,0.94384,1.1331,0.93501,0
0.82975,1.4004,1.5048,1.6091,1.1661,1.7039,1
1.1527,1.066,0.7609,1.0715,1.047,1.111,0
1.6107,0.96006,1.7555,1.6352,0.84339,0.83604,1
0.99313,1.232,1.0236,0.82948,0.77737,1.0482,0
4.9237,4.1946,0.74861,0.76146,1.3987,1.3875,1
2.3798,1.1758,0.77643,0.95124,1.4442,1.2336,1
1.4246,1.1556,1.3633,1.2123,0.68495,1.1008,1
0.80852,1.0899,1.0398,0.70403,1.1922,0.91912,0
0.9356,0.85881,0.99993,1.1846,0.8334,0.98725,0
3.8251,1.2443,1.05,1.108,1.6042,1.0861,1
1.2165,1.4007,0.92148,1.1644,1.1591,1.0261,0
0.78703,1.2056,0.87161,1.1737,0.93692,1.106,0
0.88619,0.7381,0.62039,0.61563,1.0519,1.0142,0
1.0057,0.90119,1.1982,1.0831,1.0138,1.3409,0
0.77979,0.91301,0.90502,1.0409,1.455,0.8582,0
2.9239,1.1971,2.3393,1.0679,0.89427,0.96611,1
2.3493,1.0106,1.3649,1.4048,1.5193,1.2348,1
3.295,1.8334,2.9896,0.78805,1.5883,1.1288,1
1.9695,1.8296,1.5876,1.1782,0.94177,1.4204,1
1.0581,1.1211,0.69534,0.92204,1.0804,0.93442,0
1.2898,1.3743,2.2722,1.3497,0.94366,0.84649,1
3.3003,0.8209,0.86061,1.0213,0.86239,1.0958,1
1.5189,1.5677,1.0743,1.2318,1.2652,1.127,1
1.024,1.2336,0.96077,1.1804,0.93095,1.0454,0
2.0796,1.6373,1.6294,0.62494,1.2456,1.186,1
1.1103,0.82684,0.92701,1.1299,0.9771,0.90404,0
1.0575,1.5701,0.69666,0.91366,0.89466,1.1769,0
1.0967,1.6153,1.5756,1.2574,0.99817,1.0488,1
0.93561,1.1698,1.194,0.90157,0.73249,1.0894,0
1.2654,1.0138,0.71121,1.0623,1.1834,0.99707,1
0.92963,0.9338,1.1554,0.88475,1.0302,1.0223,0
2.6265,2.2539,1.5414,1.2122,0.88624,1.1321,1
10.653,4.5567,1.2285,1.4013,0.72459,0.86846,1
3.3491,2.0893,1.1459,0.9588,0.87692,1.2498,1
1.6608,1.3805,1.1726,1.2132,0.78442,1.2254,1
1.3438,0.79601,0.93743,1.0601,1.3567,1.263,0
1.229,1.073,1.3001,1.3778,1.0146,0.79149,0
0.95541,0.94232,0.58345,0.87366,0.76851,0.90854,0
0.68039,1.3117,0.75342,0.85822,1.0501,0.6984,1
0.66272,0.78688,1.2697,0.95451,1.0028,0.8759,0
2.348,2.2861,1.7454,1.464,1.1825,1.1298,1
1.1074,1.1964,1.3032,1.0588,0.99792,0.66471,0
1.1912,1.4878,1.0607,0.92961,1.2417,0.90099,0
1.8094,1.2512,1.3001,0.88271,1.5544,0.84734,1
0.73916,1.0883,0.81345,0.99848,0.66804,0.81222,0
1.3325,1.2943,2.4248,3.2464,1.2689,1.2253,1
0.99051,1.767,2.1278,1.465,0.94191,0.77599,1
0.77946,1.1877,1.0989,0.81762,0.97088,1.006,0
1.7393,1.2227,1.1532,0.87994,1.414,0.99776,1
1.3015,0.69759,0.63373,0.96682,0.6541,1.0205,0
1.1783,1.3194,1.2642,0.64914,0.90117,1.0011,0
0.96578,0.82,0.78486,0.78017,1.0433,0.68989,0
1.0609,0.95702,0.66529,0.95635,0.94786,0.85005,0
1.8754,1.4905,0.92239,1.2589,1.0146,0.94989,1
0.92126,1.1973,0.87235,0.98168,1.0245,1.1069,0
1.0595,1.2232,1.0039,1.183,0.67493,1.5284,0
1.1553,0.91596,0.76925,0.90915,1.3485,0.85907,0
7.6088,1.5634,2.1642,2.2093,1.646,1.1309,1
2.8508,2.9389,1.4591,1.3756,1.2582,0.98741,1
1.2035,2.1745,1.6383,1.3888,1.589,0.99749,1
2.8887,0.86936,3.1378,1.1889,1.0478,1.0727,1
1.6883,1.5272,1.0245,0.91126,1.7232,0.88554,1
1.0775,1.2316,0.75262,0.93987,1.1788,1.016,0
0.96674,0.85867,1.0552,1.2527,1.0887,1.0272,0
1.0344,1.1277,0.8464,1.2167,1.3457,0.92311,0
0.83408,1.0779,0.61423,0.62708,1.1267,1.2856,0
6.8199,2.036,1.5775,2.1892,0.91179,0.96082,1
2.9142,1.7612,0.77672,2.3849,0.6303,1.1538,1
0.87607,1.2614,0.71448,1.0407,1.1941,1.111,0
5.7919,3.4442,1.2058,1.7932,1.2577,1.1333,1
2.9691,1.9112,0.8674,0.87676,1.1512,0.63341,1
1.0112,1.8882,0.90463,0.93986,0.74578,1.0792,1
0.91843,0.8859,0.61289,0.96785,1.459,1.0882,0
0.89402,1.3399,1.0429,1.0097,0.85668,1.2076,0
0.86536,0.71345,1.0294,0.97467,0.81254,1.1928,0
0.92104,1.0867,1.1882,0.83257,0.81028,0.8695,0
0.70243,0.951,1.0993,0.94459,1.1288,1.0383,0
1.0792,1.2272,0.70708,1.3101,0.67367,0.99604,0
4.9814,1.1065,0.9328,1.2284,0.98694,1.1673,1
0.9447,0.7133,0.79103,0.93002,1.0127,0.71514,0
1.0934,0.84228,1.0323,1.1532,0.98207,1.2447,0
0.87793,1.7542,1.1857,1.5027,1.0768,1.1637,1
1.5831,0.91644,0.61335,0.9544,1.0621,0.80366,0
2.5224,1.7369,0.80316,0.97887,0.98162,1.1093,1
1.0419,1.0315,0.94684,0.63296,0.87745,0.66577,0
1.2424,1.3896,1.3834,1.0579,1.1767,1.1193,1
1.1406,0.77112,1.072,1.0567,0.67825,1.3035,0
1.4523,1.7556,0.88041,0.82109,1.0289,1.2231,1
1.1796,0.91559,0.86578,0.76696,1.016,1.1796,0
1.2857,0.95709,0.90615,0.94462,1.0696,1.0062,0
2.4791,1.5752,1.6171,1.2085,1.4371,1.0665,1
0.87476,0.85045,1.0654,0.85326,0.97603,1.3527,0
1.2236,0.8015,0.9887,1.0634,0.92806,0.7769,0
1.021,1.2158,0.9304,1.192,0.99761,0.77659,0
0.85282,1.1399,0.90015,1.1662,0.79133,1.0453,0
1.4342,1.1352,1.3207,0.74692,0.93499,1.2656,0
6.6256,1.0161,1.4448,2.2723,1.5241,1.0848,1
0.91026,1.2838,0.85144,0.99577,1.1203,0.69045,0
1.978,1.6688,1.8643,1.0621,1.0993,1.08,1
0.80881,1.0799,0.69853,0.7852,0.99932,1.0817,0
0.86939,0.75045,0.84568,1.0331,0.77762,1.1104,0
1.0651,2.175,1.4544,1.3095,0.92079,0.88933,1
0.74539,1.136,0.98513,1.1276,1.1043,0.58408,0
1.5601,2.0726,1.4096,1.1413,1.0676,1.2989,1
0.96365,0.99422,1.1743,1.0088,1.3421,0.95677,1
3.4805,1.0575,1.2908,1.0271,0.94563,0.96843,1
1.5452,1.2043,1.5039,1.0895,0.89374,1.3861,1
1.6113,1.8232,1.5869,0.87917,1.1788,1.0306,1
1.2322,1.1412,1.299,1.1164,1.3327,0.95062,0
0.82753,1.1541,1.2715,0.74649,1.1392,0.83367,0
1.4114,1.0352,1.3422,1.0436,0.8459,1.0531,1
1.1946,0.83819,0.82751,0.67673,0.79408,1.0848,0
2.7645,1.0907,0.88981,0.88242,1.2038,1.1771,1
1.1786,1.162,0.94657,0.82483,0.88941,0.78057,0
1.4428,0.82385,1.0627,0.97129,0.7875,1.227,0
1.0494,1.3322,1.1819,0.83763,0.7376,1.1929,0
1.2426,0.78042,0.98201,0.88639,1.0572,0.65206,0
1.0793,1.1595,1.1945,0.82089,1.1333,1.0889,1
2.9451,1.1838,0.9847,1.0306,1.3799,1.0901,1
3.5542,1.327,1.1102,1.0608,1.2654,1.1973,1
1.4683,1.084,0.87341,1.0659,1.03,1.0129,0
1.8184,2.5192,1.0091,1.2734,0.73854,1.379,1
1.0318,1.0369,0.9927,0.83715,0.79851,1.2244,1
1.0572,3.7717,1.11,1.0367,0.87974,1.573,1
0.99215,0.95639,0.90186,0.9502,1.271,0.76205,0
1.0689,0.98975,0.89813,1.2648,1.251,1.2886,1
3.0421,2.6764,0.78586,1.0019,1.2059,1.0151,1
2.9045,1.313,1.2456,0.66372,0.99196,1.1451,1
1.1232,0.75973,1.0555,1.0218,0.90976,0.81235,0
0.82598,0.87141,0.82911,0.9802,1.3187,0.91475,0
1.0693,0.91049,0.77117,1.2414,0.70066,0.58037,0
1.3273,0.81466,0.97213,1.0253,0.75348,0.88463,0
0.98658,1.0207,0.99911,0.82469,0.76548,0.78929,0
1.6189,1.6512,0.90607,0.8678,0.9414,1.0699,1
0.85285,1.0051,1.1913,0.67293,0.94762,0.81715,0
0.92597,1.702,0.82754,1.0028,0.97684,1.265,1
1.1922,0.81936,0.92422,1.0996,0.74288,1.06,0
2.3994,1.3542,1.7819,1.2316,1.3633,0.66609,1
1.5511,1.83,1.2002,1.1137,0.96437,0.58716,1
1.1183,1.6172,1.7862,0.94164,1.0106,1.4061,1
1.386,1.594,1.6181,1.1485,1.1364,1.542,1
0.78932,1.3491,1.0196,1.1664,0.94328,1.4482,0
3.1112,2.2853,1.3315,1.0919,1.3708,1.156,1
4.8289,1.2612,1.2859,1.3532,1.2649,0.90953,1
4.9159,1.3372,1.2775,1.096,1.0207,0.82739,1
1.1585,2.1608,1.5164,0.75512,0.96508,1.5693,1
3.1325,2.1357,2.114,1.9584,0.80437,1.5396,1
1.1794,0.85457,1.0915,0.97548,0.83271,1.3692,1
1.0477,0.52052,1.1721,1.0616,0.95921,0.76844,0
1.1138,1.0511,1.1091,1.0591,0.83172,1.0212,0
1.3407,1.7746,1.1238,1.0977,0.97077,0.90954,1
1.0229,1.2639,1.4567,0.85003,1.139,0.9581,0
1.163,0.93233,0.83957,1.2667,0.86424,1.147,1
1.0918,0.80921,0.87646,1.1588,1.1389,0.75679,0
3.141,2.1043,1.2016,1.0395,0.77561,1.1969,1
0.8047,0.89097,1.0739,0.90371,1.0106,0.79646,0
2.4435,1.3943,1.2256,1.7574,1.4935,1.3259,1
5.4824,1.3227,1.7406,0.72535,1.2256,0.85444,1
1.2272,1.6649,1.2545,0.99928,1.2469,0.86037,1
1.0181,1.1608,1.0197,0.90653,1.241,1.1261,0
1.7378,0.63295,0.99554,1.0346,1.1353,1.0433,1
1.3365,0.77873,0.99875,1.1331,1.4694,0.78878,0
0.91621,1.3082,0.81112,1.0373,1.0597,0.88297,0
0.90641,0.89058,1.5741,0.93871,0.93977,1.0199,0
1.383,1.2299,0.84855,0.87581,0.94466,0.78949,0
2.4234,1.4506,0.71527,1.185,1.497,0.9857,1
0.60624,1.0011,1.1728,0.98475,1.023,1.2698,0
1.0749,1.0384,0.96775,1.1834,0.90267,1.0595,0
1.7054,2.5155,2.0323,1.0796,1.9278,1.1069,1
1.1626,2.6648,2.3411,1.2906,1.0518,1.3076,1
1.9465,1.2253,0.67919,0.9481,0.87756,1.0346,1
0.81413,1.399,1.0942,1.7309,1.5026,1.2162,1
1.0472,1.265,1.0575,1.0384,0.9037,1.0862,0
3.9424,1.0971,2.3868,0.68203,1.282,0.97235,1
2.0789,2.148,1.7292,1.4472,0.82313,1.4256,1
0.89807,1.4276,0.94741,1.4634,1.0387,1.4422,0
3.0608,3.2046,1.0593,1.9925,0.93474,0.93935,1
2.6495,1.4942,1.0337,0.98555,1.0383,0.75522,1
2.7147,1.2906,1.4371,1.0962,1.1039,1.1204,1
2.4193,1.0789,0.8061,1.7932,1.289,1.0317,1
2.8471,1.0546,1.9235,1.3072,1.4137,1.3081,1
3.142,2.154,2.0586,0.98445,1.1488,1.2139,1
1.974,1.5056,0.88506,1.6007,0.90938,0.98008,1
1.3236,1.4233,1.0706,0.9094,1.2905,0.90082,0
3.7222,1.5891,1.9116,1.1889,1.5163,1.1664,1
1.1041,0.99448,0.99883,0.99541,0.84459,0.72079,0
0.9021,1.3426,1.0747,0.98094,1.0038,1.3334,1
3.7394,0.92433,1.7871,1.2864,1.2727,1.2368,1
5.9986,1.3991,1.8357,1.4954,1.297,1.2256,1
2.9311,1.0935,1.7291,1.1423,0.73728,1.2643,1
1.1277,0.93922,1.185,1.2296,0.79968,0.90107,0
1.0246,1.0377,0.93721,0.94141,1.036,1.2222,0
0.98546,1.0942,0.79143,0.94211,0.90589,1.1375,0
0.92942,1.1917,0.85748,0.72439,1.0585,0.99761,0
1.2089,2.2144,0.99251,0.83123,1.5683,0.82608,1
1.1952,1.1617,0.90809,0.92364,0.94737,0.8526,0
1.0868,2.1659,1.6501,1.4984,1.284,1.2089,1
1.3489,0.87353,1.5393,1.293,1.2471,1.0304,1
1.175,1.2154,0.96105,0.91437,1.8718,1.4283,1
2.8897,0.9308,0.94137,1.328,1.7732,1.1443,1
3.9382,3.1546,1.3401,0.97594,0.77536,0.96851,1
1.0793,1.2432,1.0599,0.87561,1.0378,0.96499,0
1.8596,0.81162,2.4265,1.9237,1.0696,0.8643,1
1.4107,1.0105,1.5866,1.351,1.0019,0.92328,1
0.65356,1.0676,0.8528,1.0225,0.75989,1.0764,0
0.88158,0.61899,0.82073,1.1404,0.76572,1.0248,0
1.1444,0.96601,0.84203,1.1946,1.1177,0.87416,0
1.1011,1.6006,0.92693,1.0562,1.0688,1.0499,0
0.96199,1.2956,1.246,0.99782,1.4378,1.1588,1
1.4461,0.90477,1.3055,1.0699,1.2578,0.76594,1
0.91847,0.88062,0.87314,1.1795,0.87204,0.95661,0
1.0632,0.69439,1.0184,0.67897,0.5265,1.2356,0
2.463,0.77861,1.806,2.417,1.2889,1.0967,1
1.0658,1.0602,0.98946,0.91843,0.76811,0.95903,0
2.6057,0.81072,1.54,1.5523,1.1454,1.0224,1
1.1266,1.6976,1.0428,0.72357,0.88613,1.0406,1
0.83908,1.124,1.1458,1.0338,0.98201,0.98378,0
4.3049,1.5051,1.0788,1.2794,1.2459,1.1152,1
1.8642,1.0251,1.6217,0.97398,1.3004,0.88655,1
2.426,0.98582,1.3367,1.5559,1.0562,0.81433,1
1.6051,0.97685,1.5436,1.459,1.1904,1.1979,1
1.2031,0.84316,0.49099,0.92773,1.2905,0.69819,0
1.4363,0.97207,0.78439,1.4924,1.0134,0.79053,0
1.1718,0.95443,1.2826,0.6853,1.0095,0.67183,0
2.2024,0.97217,1.8809,1.0095,1.0936,0.82988,1
0.67776,1.2305,0.87418,1.0742,1.2631,0.97696,0
2.7817,2.0267,1.9147,1.1762,1.225,0.80888,1
2.1695,1.0731,2.1872,0.89777,0.68992,1.0153,1
1.1784,0.90942,0.85161,0.93952,1.0304,1.3472,0
