1.1692,1.2346,0.76842,1.0728,1.1472,1
0.99016,0.75236,1.1818,1.1017,1.142,0
1.9599,0.77876,1.0488,0.9714,0.62432,1
1.1252,0.96114,0.71468,1.1792,1.2472,1
2.5694,1.2033,1.0573,1.0061,0.67849,1
1.1385,1.2138,0.56451,1.0315,1.1529,0
3.4247,1.7855,0.78279,1.043,1.0764,1
0.59545,0.99115,1.1272,0.76787,1.2626,0
5.2191,1.5283,2.2168,1.2801,1.2323,1
1.1623,1.1292,1.0057,0.7624,0.86055,0
4.0265,1.2914,0.75058,1.315,0.96178,1
1.1793,1.0779,1.2589,0.87156,0.95368,0
1.2302,1.3714,1.1384,1.0483,1.2736,0
0.98756,0.93321,0.66981,0.99172,1.005,0
1.4953,0.76989,1.2544,1.1367,1.0306,1
3.3014,2.1456,1.2594,1.1952,1.1218,1
1.76,0.92729,1.0753,0.9322,1.1145,1
0.65412,0.99273,1.1478,0.87236,1.1522,0
1.0472,1.1593,1.1715,1.4049,0.99011,0
0.74722,1.2581,0.75451,1.0657,1.1452,0
1.2373,1.9895,2.4189,0.69023,1.4816,1
3.7673,1.7645,1.0537,0.67754,0.66521,1
0.9078,0.80152,1.2844,1.1152,1.1451,0
1.3531,0.96157,1.2013,0.85572,0.84084,0
0.98725,1.0848,0.8587,0.88021,0.955,0
1.2414,0.73492,0.99798,1.1911,1.3932,0
1.0137,1.0594,0.79992,0.94055,0.99073,0
1.6529,2.2026,1.0471,1.0131,1.2007,1
1.1464,1.1249,1.1695,0.76738,0.87865,0
0.85158,1.0188,0.82882,1.2035,0.97098,0
4.7818,0.96218,1.2998,1.1859,1.1139,1
0.78293,1.0571,0.85901,1.0667,0.8846,0
0.92761,1.0086,1.3108,0.56926,1.307,0
0.81819,0.77552,0.93789,1.1631,0.7077,0
0.90859,0.93053,0.84015,1.0366,1.0788,0
0.93567,1.4501,1.006,1.1871,1.5901,0
3.1049,1.6725,1.2694,0.98648,1.1214,1
1.0078,1.5975,1.7508,0.71402,1.5201,1
0.80118,0.8204,0.96842,0.87029,0.6433,0
0.99563,1.1574,0.95438,0.84834,0.99447,0
0.64893,1.3856,1.1149,0.99736,1.0539,0
1.1004,1.0967,1.1091,1.1697,0.92566,0
1.1144,1.014,1.3965,0.78933,0.96917,0
1.8704,1.2532,0.7829,1.4796,1.2792,1
0.83958,1.1958,0.8896,1.0338,1.0022,0
0.8856,1.2795,0.81286,1.0106,1.0204,0
1.7185,1.4152,1.348,1.0247,1.0155,1
0.98098,0.9206,1.2272,0.96948,1.117,0
2.0205,1.3301,1.4033,1.9771,0.76467,1
3.8746,1.4243,2.5641,0.92591,1.1118,1
1.5277,1.4317,1.2744,1.2517,1.0364,1
2.419,1.7143,1.2221,1.5016,0.781,1
2.9054,2.1093,1.1168,1.288,1.0899,1
1.1696,1.049,1.0707,1.1988,1.205,1
1.0021,0.61205,1.2794,0.90112,0.73263,0
0.94679,1.1389,0.74845,1.1318,1.004,0
1.0751,0.79353,0.89083,0.83167,0.85334,0
5.528,0.79996,1.1349,1.5727,0.86943,1
3.6908,1.2017,0.89367,1.1552,1.3002,1
5.2741,1.494,1.2542,1.0663,0.91642,1
1.6534,1.1523,0.95657,1.4129,0.6505,1
2.4363,1.1616,1.0045,0.96633,0.84411,1
2.2759,1.3691,1.1747,0.86843,1.0473,1
0.74074,1.0694,1.0292,0.98814,0.80488,0
3.5252,1.6872,1.405,1.2147,1.0721,1
1.0031,1.025,1.1611,1.5938,1.0306,1
1.1213,1.11,2.212,1.2334,1.339,1
1.7581,1.247,2.3067,0.8878,1.2446,1
1.3012,0.9125,1.1391,0.90889,1.026,1
1.6187,0.84523,1.0936,1.01,0.91586,1
0.82563,1.229,1.1039,0.99467,0.938,0
1.7972,2.1005,1.3628,0.79557,1.0144,1
2.1624,3.083,1.2148,1.3007,0.96843,1
4.0287,2.0209,1.0005,1.3404,1.0046,1
1.2646,0.72324,1.4232,0.71742,0.69618,0
0.82385,1.0877,1.1491,0.78201,0.9748,0
1.1987,1.0182,0.79908,1.243,0.95949,0
1.2366,0.81261,1.0713,0.82045,1.1051,1
1.9357,1.6352,1.1862,0.97539,0.84649,1
1.7401,1.3023,1.6634,1.2659,0.97833,1
1.0658,1.1342,0.97552,0.75702,0.85355,0
1.1121,0.69846,0.90496,0.83462,0.69071,0
1.2163,0.86113,1.0174,0.90327,0.94567,0
1.1589,1.1821,0.94327,0.79829,1.0725,0
1.2918,2.2172,0.96324,0.62436,1.0625,1
0.96832,0.78754,0.8094,0.76687,0.74961,0
0.8502,1.1772,1.2454,1.3761,0.89911,0
2.1125,1.0877,0.85858,1.0226,1.1157,1
0.93353,1.1169,0.60119,0.91824,1.0585,0
1.5366,1.0453,0.84403,1.0459,0.78091,1
1.7221,1.6477,1.2031,0.82772,1.119,1
2.7374,1.6331,1.594,1.4401,1.172,1
0.74124,1.0727,1.0301,0.73826,0.99879,0
1.2084,2.0046,1.9233,1.5384,1.665,1
1.1588,0.98443,0.9616,0.83062,0.72258,0
0.91922,1.0704,0.74328,0.85318,1.3063,0
1.6946,1.1128,1.2211,1.0091,1.0918,1
0.78459,0.77069,0.84185,0.72107,1.2016,0
0.77773,1.2424,1.6168,1.164,1.1365,0
1.3705,1.3584,1.4715,2.0056,1.0186,1
1.0138,0.73942,1.0531,0.84585,0.79866,0
2.3145,1.0885,0.71184,0.96347,1.2322,1
1.286,1.8336,1.2401,1.5549,1.3481,1
2.844,1.5424,1.2708,0.87318,0.92207,1
1.0187,1.8919,0.95999,1.52,0.97402,1
5.6837,0.6597,0.99075,1.5273,1.1041,1
3.2151,1.0892,0.89789,1.3747,0.72709,1
1.25,1.6218,0.85365,1.3395,0.872,1
0.84752,1.0209,0.87479,1.1428,0.79199,1
1.0425,0.7262,1.2971,0.85401,1.2804,0
1.8057,0.89934,1.4701,1.066,1.5509,1
1.6987,2.1949,0.89621,1.2692,1.0089,1
1.0252,0.65196,1.2235,0.6585,0.63336,0
1.4585,1.5069,1.0816,1.5434,0.91635,1
3.7916,1.9358,1.4501,1.0982,1.0454,1
0.95356,1.2318,0.9869,0.85517,0.9854,0
0.94588,1.0553,1.3048,0.91203,1.3431,0
1.042,1.1242,1.2227,0.78191,0.94645,0
0.80902,0.89061,1.073,1.1206,0.94881,0
0.64139,0.78007,0.84308,0.97647,1.4207,0
1.9788,1.262,1.3057,0.81833,0.78287,1
1.0272,1.4119,1.3598,1.5652,0.93971,1
0.82279,0.76397,0.68219,0.87157,0.68961,0
1.2858,1.925,1.1393,1.1415,1.8232,1
0.82885,0.99003,0.93438,0.65646,1.0548,0
1.7394,1.1918,1.1323,1.1979,1.1248,1
1.8059,1.2046,1.4258,0.90116,1.0272,1
1.589,1.155,1.1267,0.82422,1.3333,1
4.5481,1.6455,0.80827,1.401,1.06,1
1.116,1.0501,1.1916,0.76199,0.77099,0
0.67509,1.1387,0.62171,1.3561,0.84622,0
1.0112,1.1342,1.1986,1.0621,1.063,0
1.1145,1.305,1.0992,0.80985,0.96805,1
0.85147,2.332,0.80136,1.3187,0.99553,1
2.4565,1.1357,0.88475,0.90066,1.4323,1
0.82646,2.6031,2.1378,0.95288,0.77071,1
1.3396,0.99781,1.1708,1.2929,0.99274,0
1.2555,0.87286,1.3272,1.431,1.075,1
0.9619,0.79411,1.1084,1.0136,0.86854,0
1.7303,0.97279,1.4127,1.0279,0.87772,1
1.6449,2.0188,2.2727,1.2543,1.1124,1
0.79242,1.1954,1.3269,1.2931,0.96415,0
0.89425,1.3244,0.69338,0.90107,0.79574,0
1.3205,1.0057,0.90102,1.0498,0.95912,0
0.84533,1.038,0.7346,0.98508,0.98093,0
1.1184,1.0381,1.1425,0.82036,0.81034,0
1.129,0.86794,1.2961,0.89211,1.1018,0
6.1908,2.6738,1.0678,0.91564,1.0362,1
2.7783,1.4139,1.1942,0.98721,0.96018,1
3.7191,1.2254,0.91343,1.1769,0.98865,1
0.83548,0.73932,1.4143,0.91125,1.1788,0
1.2023,1.0904,1.0201,1.1123,0.99692,0
0.85989,1.0755,1.0786,0.88508,0.91384,0
0.66231,0.74154,1.0606,1.1461,1.0534,0
1.9197,2.4348,1.1745,0.80562,1.0788,1
1.5008,1.2524,0.70257,0.81833,0.76799,0
0.93227,0.78986,0.95612,1.0256,1.0384,0
1.2087,0.9182,1.1059,0.80273,1.57,0
5.9576,0.85763,1.0179,1.024,0.88066,1
2.1133,0.87845,1.7755,1.7547,1.0753,1
2.5828,2.7217,0.87028,1.1487,1.0068,1
1.2635,0.72123,0.82738,0.78431,1.1995,0
0.95397,1.6202,1.4201,0.76449,1.1806,0
2.6153,0.92722,1.4279,1.0479,1.5745,1
1.2152,1.1658,1.2068,0.79675,0.73453,0
1.3599,0.9375,0.98687,0.7715,1.1249,1
4.6577,1.5785,1.0681,0.55096,1.1584,1
2.1531,2.8082,1.39,1.4503,1.2425,1
2.6897,1.095,0.98853,1.1426,0.74766,1
1.0542,1.0001,0.68961,0.90997,0.86648,0
1.5294,1.0387,0.9003,1.0099,0.99716,0
1.3493,0.808,0.86639,1.0728,1.1205,0
3.5801,1.3645,0.97261,0.92676,0.88364,1
1.0151,1.1366,1.0764,1.1085,0.83914,0
5.2189,1.0662,0.8034,0.83233,1.5922,1
0.70424,0.93001,0.91401,1.1669,1.3853,0
0.77858,1.2421,1.322,1.0673,1.1293,0
1.122,0.67454,1.2143,0.98299,1.0032,0
0.61072,1.0075,0.86307,0.95447,0.85289,0
1.3253,1.258,0.98988,1.0909,0.83717,0
1.0319,0.93026,0.77763,0.78345,1.2436,0
1.0389,1.0644,1.134,1.2196,0.90988,0
4.885,1.3428,1.1721,0.79065,1.008,1
0.96378,1.0518,0.92086,0.73354,0.80754,0
0.98968,1.105,0.92773,1.0361,1.0953,0
4.1499,0.82502,1.132,1.6392,1.0188,1
1.3869,1.4229,1.9476,0.89922,1.1967,1
4.1661,1.1858,1.1808,1.1906,1.0533,1
0.9404,1.1615,1.3849,0.90171,1.2869,0
1.1748,0.71211,0.8879,1.2374,1.047,0
1.1209,1.0894,1.425,0.89894,0.71942,0
0.85806,1.7124,1.073,0.88566,0.99929,1
0.86812,1.0668,0.78586,1.1824,0.91802,0
0.99583,1.0374,1.1804,1.0924,1.0776,0
0.87225,0.79204,0.89106,1.1516,0.91753,0
0.98312,0.8185,0.82206,0.95871,0.55852,0
1.5671,1.0427,0.84347,0.94855,0.89635,1
3.091,1.0218,1.5546,1.1814,0.91195,1
1.0486,1.234,0.95455,1.1233,0.78593,0
0.79281,1.1954,0.73368,1.2613,0.85902,0
1.8726,1.636,1.3617,1.1595,0.99583,1
1.1047,0.82229,1.0712,1.2172,1.4905,0
1.082,1.1582,0.91021,1.3318,0.99756,0
1.2276,0.74847,0.80657,0.73877,0.80406,0
2.3662,1.061,1.3051,1.0208,0.99178,1
1.9796,1.4162,0.81465,1.0495,0.87956,1
1.4607,1.0586,1.1168,1.0473,0.59675,1
1.7584,1.998,1.361,0.97032,1.0888,1
1.0976,0.86342,0.80226,0.8149,0.83034,0
1.2153,0.8622,0.66153,0.4899,1.0121,0
1.0916,1.0154,1.0864,1.5024,1.0865,1
0.83876,1.1071,0.91996,1.0751,0.94011,0
1.1315,1.3845,1.1226,1.3105,1.1466,1
1.6905,1.6548,1.1462,1.0287,1.486,1
2.5734,1.5429,1.7534,1.0627,0.93901,1
0.82344,0.90425,1.0769,1.0355,1.1926,0
0.72475,0.93848,1.1709,0.95191,0.93766,0
0.79937,2.0278,1.0241,1.5642,1.3803,1
5.0328,1.1606,0.89299,0.67663,1.0315,1
3.8595,1.9191,1.756,1.4322,1.0807,1
1.7206,1.3594,1.5644,0.94202,0.69874,1
1.4663,2.1206,1.2796,1.3991,1.1512,1
1.2033,1.0227,1.2174,0.91083,1.0079,0
3.9392,0.87078,1.6511,1.539,0.89856,1
0.85916,1.0063,0.9526,0.76246,1.0934,0
1.6537,0.92131,0.99389,0.98322,1.766,1
1.1722,1.191,1.1552,0.98203,0.92028,1
2.1307,1.2728,1.5764,0.9552,1.1597,1
0.91723,1.2211,0.99201,0.82831,0.94064,0
4.9943,0.94392,1.6541,1.4197,1.2584,1
1.26,0.98736,1.3816,1.0847,1.2319,1
1.012,0.93733,0.9104,1.2823,1.06,0
1.4251,0.98094,0.9443,0.71039,0.87415,0
3.506,1.4804,1.2826,1.3609,0.88404,1
0.94606,1.1845,1.062,0.78824,0.89356,0
0.90182,1.0258,0.87928,1.1433,1.1388,0
0.6119,0.91395,0.98557,0.62032,1.0293,0
2.4147,1.2302,1.8057,0.89739,1.4185,1
1.1508,1.2216,1.0487,0.99652,0.90882,0
1.0076,0.9301,1.2873,1.1138,1.0971,0
1.5686,1.42,1.035,0.92014,1.1251,1
0.83464,0.77767,0.78754,0.84525,1.0569,0
3.6782,1.266,2.1485,0.95298,0.8694,1
1.8845,1.6655,0.71598,0.82423,1.2074,1
2.663,1.3632,1.1911,1.1104,1.0913,1
1.9905,1.7818,1.0013,1.2507,1.2727,1
1.3222,1.3461,1.1409,0.75628,1.0719,0
1.2676,1.3494,0.87705,0.9783,1.2379,0
0.95397,1.0812,1.0238,0.90955,0.97734,0
0.78976,1.0141,0.97178,0.6879,1.0796,0
1.1865,0.99048,2.2541,1.145,1.0617,1
2.1909,1.2236,0.68721,1.3357,0.93425,1
2.4296,1.6438,1.5336,1.6125,0.94338,1
1.8909,1.0813,1.3146,1.1834,1.074,1
1.0385,0.94085,0.82068,0.8692,0.78942,0
2.5896,1.8929,0.84291,0.90958,1.3094,1
1.1713,3.1611,1.3114,0.93788,1.3495,1
1.1349,1.3263,0.66075,0.91975,1.1412,0
3.03,1.7244,1.1101,1.1665,0.8505,1
0.84985,0.92979,0.80126,1.3365,1.3331,0
1.1781,2.3728,1.1744,0.99111,1.2053,1
1.0664,0.93254,0.86807,0.93807,1.0039,0
1.5531,1.1094,1.1501,1.0228,0.97495,1
4.275,0.98796,1.2726,1.1967,1.1347,1
1.0997,0.81768,1.1377,1.1616,0.94538,0
1.334,1.1847,0.7359,0.75114,1.0278,0
2.0464,1.8125,1.0518,1.3406,0.9621,1
4.3387,1.1795,1.0583,1.2655,1.2786,1
1.4044,0.84699,1.0944,1.0609,1.1311,1
0.98844,1.0794,1.0725,1.0067,1.0193,0
1.0911,0.81633,1.147,1.0716,0.9551,0
0.52127,1.2091,1.2967,0.72934,0.95358,1
1.2446,1.7453,1.3766,0.76353,0.91698,0
0.99682,1.2643,0.83902,1.0896,0.94953,0
0.90925,1.2532,0.97336,1.247,1.0479,0
2.2598,1.3186,1.4145,1.4035,0.92218,1
0.96483,0.79725,1.197,0.79928,1.1646,0
2.2333,0.9789,1.4848,1.5938,0.89646,1
1.2614,0.86114,1.2609,1.177,0.90134,0
1.2683,0.76097,0.65652,0.76881,1.2391,0
0.87754,1.962,1.3188,0.96932,0.77201,1
0.97298,0.77059,0.91281,1.1043,0.83992,0
1.0588,1.3296,1.1847,0.80287,0.92235,0
0.8793,1.0773,1.4369,1.1325,1.2923,0
7.8142,1.3703,1.2986,1.4744,1.5488,1
2.7696,3.7283,2.2635,1.2214,1.2706,1
1.171,0.91354,0.79432,0.84315,1.0027,0
2.4956,1.1186,1.4134,1.3016,0.97036,1
0.79202,1.2449,1.3968,0.95228,1.1033,0
3.0424,1.2645,1.0241,1.4502,1.1633,1
0.90834,1.2573,0.8643,0.60495,1.0457,0
0.94575,0.73593,0.93153,0.98758,1.1905,0
1.1847,2.1137,0.96687,0.9195,0.89128,1
2.6112,1.1058,1.0406,1.3578,1.055,1
1.243,1.3783,0.61141,1.0928,1.0245,0
1.3466,1.2952,1.878,0.97533,0.97461,1
0.88862,1.4998,1.6388,0.9503,1.1569,1
1.2654,1.0081,0.66133,1.0617,0.92212,0
0.97992,1.164,0.91942,0.87343,1.1409,0
1.1983,1.0613,0.73186,0.92826,1.4334,0
4.3125,2.1795,1.4312,1.5475,1.1327,1
2.5118,2.282,1.1261,1.4684,0.68976,1
1.189,1.439,0.80643,1.1499,0.77844,0
1.0129,0.86407,0.63047,0.96845,0.84764,0
1.4711,1.6141,0.84657,0.88473,1.3692,1
0.76986,0.74114,0.79751,1.0287,1.2028,0
2.7721,2.0911,1.0322,1.0992,1.3057,1
1.0437,0.82327,0.94395,1.0272,0.88308,0
1.1794,0.88649,0.74749,1.1844,1.29,0
0.85656,0.94872,0.94952,0.90332,0.91115,0
2.4142,1.3144,1.3036,1.3924,0.95687,1
0.98882,0.97588,0.85233,0.80475,1.0629,0
1.4775,1.0286,2.0964,1.1113,0.97361,1
1.0443,0.9131,0.99821,1.1566,0.95505,0
1.8632,1.5386,1.2588,1.6254,1.0381,1
0.79402,1.1709,0.92051,1.1663,0.96811,0
3.8883,2.4548,0.89684,0.98954,1.0035,1
1.6388,0.94918,1.1445,1.0335,1.3232,1
1.0925,1.8136,1.319,0.97869,1.2765,1
4.3466,2.2902,0.96433,1.0807,0.94772,1
0.80691,0.92856,0.93333,0.96428,1.0151,0
1.0236,0.73962,0.91913,0.80571,0.72951,0
2.4175,1.2047,0.75321,0.93197,1.1329,1
2.35,1.0842,1.0909,0.91863,1.1488,1
3.551,1.2105,1.1388,1.2796,0.77851,1
0.74918,1.0858,1.0317,0.85463,1.2075,0
1.0158,1.068,1.1648,0.67943,1.0814,0
1.0682,1.5349,0.98347,1.2246,1.1586,1
0.84716,0.93467,0.8885,0.9232,1.0914,0
1.4056,0.81173,0.98158,0.95956,1.1166,0
2.6341,1.7966,1.0608,0.95554,1.123,1
1.006,1.0071,0.86734,0.94439,1.1601,0
5.7163,1.2504,1.0755,1.0488,1.2825,1
0.91509,1.3186,1.2053,0.78559,0.93796,0
0.82872,0.75075,0.89243,1.3375,1.0325,0
0.95347,1.0615,1.7418,0.98671,1.1461,0
0.9995,1.1009,1.2675,0.59787,1.0314,0
2.2337,0.85272,1.1172,1.4551,0.92788,1
0.75259,0.83205,0.94889,1.1461,0.71688,0
2.1851,0.94372,1.5704,1.0997,0.92456,1
1.8028,1.2815,1.2112,0.99869,1.1939,1
1.0852,1.1305,1.3884,0.92279,0.8173,0
1.2772,1.0912,1.056,0.93379,1.2048,0
1.9585,1.3982,0.87711,0.89271,1.1727,1
0.97092,0.78384,0.80676,1.0567,1.1454,0
0.9987,2.657,1.0383,1.2298,1.106,1
0.75477,0.99816,1.2193,0.76095,1.0892,0
1.1416,0.77005,1.0318,0.98574,0.85959,0
4.0503,1.0453,0.76272,0.93307,1.0695,1
2.0802,1.1646,1.2187,1.2487,0.7973,1
0.82528,1.2336,0.99934,1.1434,0.90805,0
2.0991,2.0733,1.4947,1.3748,0.84911,1
1.1573,1.0903,0.7868,1.2877,0.80618,0
5.9772,1.1373,0.92952,1.1301,1.1157,1
1.0222,0.85832,1.123,0.8888,1.2919,0
1.383,0.70458,1.2112,0.87869,0.52461,1
0.94514,1.0595,0.91047,0.97133,0.87112,0
0.87634,0.90644,0.8256,1.3483,1.3261,0
1.7229,1.2214,1.1461,1.4475,1.3156,1
0.7273,0.96158,0.86495,1.0526,0.86354,0
0.93427,1.2306,0.99837,0.66135,1.0627,0
0.83228,1.0793,1.3069,1.0938,0.85792,0
0.96754,1.0637,1.3568,1.2347,1.1272,0
1.0522,0.98113,0.93184,0.9445,1.0613,1
1.0583,0.9816,0.93477,0.95124,0.70651,0
4.9516,1.8743,0.83788,0.803,0.99211,1
2.2291,1.147,1.2535,0.86727,1.0467,1
1.1297,0.83597,1.2644,0.97865,1.0719,1
1.2816,0.88513,1.166,0.87323,1.2594,0
1.5896,1.5181,1.8806,1.0528,1.0463,1
1.298,0.93088,1.145,1.0513,0.97028,0
0.82577,1.2696,0.95328,0.84385,1.0727,0
2.6213,2.4377,1.5172,1.1655,0.95591,1
0.86056,1.0141,1.5864,0.80676,1.3492,1
0.68867,1.1203,1.2278,1.1964,0.98301,0
0.89329,0.69375,0.92562,0.72704,0.85825,0
1.2488,0.9924,1.2456,1.2676,1.1232,1
0.87312,1.2394,0.86557,0.96717,1.3798,0
3.1454,1.2779,1.1498,0.6954,1.4091,1
1.1324,0.73943,1.0075,0.86607,1.1419,0
1.0149,1.2846,0.74789,1.2885,0.98546,0
1.2906,1.1445,0.67091,1.0102,1.3099,0
1.0487,0.81875,0.91454,1.1163,0.9959,0
0.69873,0.63467,0.99925,1.3468,0.97334,0
1.2101,1.4649,1.2733,0.5946,1.3492,1
1.0352,1.9692,1.0703,1.066,0.9445,1
1.3764,2.0481,1.4167,0.89189,1.3924,1
0.89061,0.91547,0.98203,1.1279,0.87286,0
0.99784,0.93169,0.88857,1.0971,1.1623,0
0.83863,1.3085,0.89086,1.2788,1.0582,0
1.3286,0.84652,0.75895,1.0028,1.2422,0
1.2258,1.1734,1.3006,1.1577,0.95734,0
0.9988,1.0434,1.2689,0.67309,1.255,0
0.98288,0.98975,1.0148,0.82473,1.0072,0
0.66893,0.74161,1.3375,1.0991,1.3082,1
3.1091,0.81317,0.97039,1.7257,0.62451,1
1.0983,0.6633,1.3649,0.82804,0.87699,0
0.97804,1.1675,0.56329,0.94202,1.1941,0
3.3974,2.2692,1.1244,1.0488,1.1837,1
0.6958,0.90446,0.96094,0.67698,1.0044,0
1.1087,1.0834,1.1,1.2124,0.87698,0
3.5528,1.0728,1.8025,1.1733,1.2397,1
0.65968,1.0533,1.1641,0.86292,1.2126,0
4.8575,2.0857,1.1035,0.5587,1.1254,1
